年,路線方向,路段,交流道,縣市,進出口,週類別,交通輛數
2025,國1北向路段,非主線資料,路竹,高雄市,進口,週2-4,
2025,國1南向路段,非主線資料,路竹,高雄市,出口,週2-4,
2025,國1北向路段,非主線資料,路竹,高雄市,出口,週2-4,
2025,國1南向路段,非主線資料,路竹,高雄市,進口,週六,6929
2025,國1北向路段,非主線資料,路竹,高雄市,進口,週六,5736
2025,國1南向路段,非主線資料,路竹,高雄市,出口,週六,5949
2025,國1北向路段,非主線資料,路竹,高雄市,出口,週六,6366
2025,國1南向路段,非主線資料,路竹,高雄市,進口,週日,6455
2025,國1北向路段,非主線資料,路竹,高雄市,進口,週日,5379
2025,國1南向路段,非主線資料,路竹,高雄市,出口,週日,5958
2025,國1北向路段,非主線資料,路竹,高雄市,出口,週日,5822
2025,國3南向路段,非主線資料,通霄,苗栗縣,進口,週2-4,
2025,國3北向路段,非主線資料,通霄,苗栗縣,進口,週2-4,
2025,國3南向路段,非主線資料,通霄,苗栗縣,出口,週2-4,
2025,國3北向路段,非主線資料,通霄,苗栗縣,出口,週2-4,
2025,國3南向路段,非主線資料,通霄,苗栗縣,進口,週六,4580
2025,國3北向路段,非主線資料,通霄,苗栗縣,進口,週六,4781
2025,國3南向路段,非主線資料,通霄,苗栗縣,出口,週六,5230
2025,國3北向路段,非主線資料,通霄,苗栗縣,出口,週六,4956
2025,國3南向路段,非主線資料,通霄,苗栗縣,進口,週日,5286
2025,國3北向路段,非主線資料,通霄,苗栗縣,進口,週日,5260
2025,國3南向路段,非主線資料,通霄,苗栗縣,出口,週日,3754
2025,國3北向路段,非主線資料,通霄,苗栗縣,出口,週日,5233
2025,國10西向路段,非主線資料,里港,屏東縣,進口,週2-4,
2025,國10東向路段,非主線資料,里港,屏東縣,出口,週2-4,
2025,國10西向路段,非主線資料,里港,屏東縣,進口,週六,5393
2025,國10東向路段,非主線資料,里港,屏東縣,出口,週六,6136
2025,國10西向路段,非主線資料,里港,屏東縣,進口,週日,3544
2025,國10東向路段,非主線資料,里港,屏東縣,出口,週日,2937
2025,國1南向路段,非主線資料,銅鑼,苗栗縣,進口,週2-4,
2025,國1北向路段,非主線資料,銅鑼,苗栗縣,進口,週2-4,
2025,國1南向路段,非主線資料,銅鑼,苗栗縣,出口,週2-4,
2025,國1北向路段,非主線資料,銅鑼,苗栗縣,出口,週2-4,
2025,國1南向路段,非主線資料,銅鑼,苗栗縣,進口,週六,3523
2025,國1北向路段,非主線資料,銅鑼,苗栗縣,進口,週六,2138
2025,國1南向路段,非主線資料,銅鑼,苗栗縣,出口,週六,2230
2025,國1北向路段,非主線資料,銅鑼,苗栗縣,出口,週六,3960
2025,國1南向路段,非主線資料,銅鑼,苗栗縣,進口,週日,4051
2025,國1北向路段,非主線資料,銅鑼,苗栗縣,進口,週日,2284
2025,國1南向路段,非主線資料,銅鑼,苗栗縣,出口,週日,1810
2025,國1北向路段,非主線資料,銅鑼,苗栗縣,出口,週日,3770
2025,國3南向路段,非主線資料,長治,屏東縣,進口,週2-4,
2025,國3北向路段,非主線資料,長治,屏東縣,進口,週2-4,
2025,國3南向路段,非主線資料,長治,屏東縣,出口,週2-4,
2025,國3北向路段,非主線資料,長治,屏東縣,出口,週2-4,
2025,國3南向路段,非主線資料,長治,屏東縣,進口,週六,4960
2025,國3北向路段,非主線資料,長治,屏東縣,進口,週六,4896
2025,國3南向路段,非主線資料,長治,屏東縣,出口,週六,5088
2025,國3北向路段,非主線資料,長治,屏東縣,出口,週六,4773
2025,國3南向路段,非主線資料,長治,屏東縣,進口,週日,4268
2025,國3北向路段,非主線資料,長治,屏東縣,進口,週日,5150
2025,國3南向路段,非主線資料,長治,屏東縣,出口,週日,4642
2025,國3北向路段,非主線資料,長治,屏東縣,出口,週日,4126
2025,國3南向路段,非主線資料,關廟,臺南市,進口,週2-4,
2025,國3北向路段,非主線資料,關廟,臺南市,進口,週2-4,
2025,國3南向路段,非主線資料,關廟,臺南市,出口,週2-4,
2025,國3北向路段,非主線資料,關廟,臺南市,出口,週2-4,
2025,國3南向路段,非主線資料,關廟,臺南市,進口,週六,9749
2025,國3北向路段,非主線資料,關廟,臺南市,進口,週六,10450
2025,國3南向路段,非主線資料,關廟,臺南市,出口,週六,10210
2025,國3北向路段,非主線資料,關廟,臺南市,出口,週六,7918
2025,國3南向路段,非主線資料,關廟,臺南市,進口,週日,8406
2025,國3北向路段,非主線資料,關廟,臺南市,進口,週日,10064
2025,國3南向路段,非主線資料,關廟,臺南市,出口,週日,10713
2025,國3北向路段,非主線資料,關廟,臺南市,出口,週日,9052
2025,國3南向路段,非主線資料,關廟服務區,臺南市,進口,週2-4,
2025,國3北向路段,非主線資料,關廟服務區,臺南市,進口,週2-4,
2025,國3南向路段,非主線資料,關廟服務區,臺南市,出口,週2-4,
2025,國3北向路段,非主線資料,關廟服務區,臺南市,出口,週2-4,
2025,國3南向路段,非主線資料,關廟服務區,臺南市,進口,週六,371
2025,國3北向路段,非主線資料,關廟服務區,臺南市,進口,週六,442
2025,國3南向路段,非主線資料,關廟服務區,臺南市,出口,週六,384
2025,國3北向路段,非主線資料,關廟服務區,臺南市,出口,週六,416
2025,國3南向路段,非主線資料,關廟服務區,臺南市,進口,週日,330
2025,國3北向路段,非主線資料,關廟服務區,臺南市,進口,週日,454
2025,國3南向路段,非主線資料,關廟服務區,臺南市,出口,週日,349
2025,國3北向路段,非主線資料,關廟服務區,臺南市,出口,週日,381
2025,國3南向路段,非主線資料,關西,新竹縣,進口,週2-4,
2025,國3北向路段,非主線資料,關西,新竹縣,進口,週2-4,
2025,國3南向路段,非主線資料,關西,新竹縣,出口,週2-4,
2025,國3北向路段,非主線資料,關西,新竹縣,出口,週2-4,
2025,國3南向路段,非主線資料,關西,新竹縣,進口,週六,3081
2025,國3北向路段,非主線資料,關西,新竹縣,進口,週六,3838
2025,國3南向路段,非主線資料,關西,新竹縣,出口,週六,4151
2025,國3北向路段,非主線資料,關西,新竹縣,出口,週六,3110
2025,國3南向路段,非主線資料,關西,新竹縣,進口,週日,2956
2025,國3北向路段,非主線資料,關西,新竹縣,進口,週日,4042
2025,國3南向路段,非主線資料,關西,新竹縣,出口,週日,3950
2025,國3北向路段,非主線資料,關西,新竹縣,出口,週日,2967
2025,國3南向路段,非主線資料,關西服務區,新竹縣,進口,週2-4,
2025,國3北向路段,非主線資料,關西服務區,新竹縣,進口,週2-4,
2025,國3南向路段,非主線資料,關西服務區,新竹縣,出口,週2-4,
2025,國3北向路段,非主線資料,關西服務區,新竹縣,出口,週2-4,
2025,國3南向路段,非主線資料,關西服務區,新竹縣,進口,週六,1158
2025,國3北向路段,非主線資料,關西服務區,新竹縣,進口,週六,1214
2025,國3南向路段,非主線資料,關西服務區,新竹縣,出口,週六,1170
2025,國3北向路段,非主線資料,關西服務區,新竹縣,出口,週六,1172
2025,國3南向路段,非主線資料,關西服務區,新竹縣,進口,週日,1068
2025,國3北向路段,非主線資料,關西服務區,新竹縣,進口,週日,1567
2025,國3南向路段,非主線資料,關西服務區,新竹縣,出口,週日,1073
2025,國3北向路段,非主線資料,關西服務區,新竹縣,出口,週日,1571
2025,國1南向路段,非主線資料,雲林系統,雲林縣,進口,週2-4,
2025,國1北向路段,非主線資料,雲林系統,雲林縣,進口,週2-4,
2025,國1南向路段,非主線資料,雲林系統,雲林縣,出口,週2-4,
2025,國1北向路段,非主線資料,雲林系統,雲林縣,出口,週2-4,
2025,國1南向路段,非主線資料,雲林系統,雲林縣,進口,週六,10055
2025,國1北向路段,非主線資料,雲林系統,雲林縣,進口,週六,12927
2025,國1南向路段,非主線資料,雲林系統,雲林縣,出口,週六,14374
2025,國1北向路段,非主線資料,雲林系統,雲林縣,出口,週六,10354
2025,國1南向路段,非主線資料,雲林系統,雲林縣,進口,週日,9006
2025,國1北向路段,非主線資料,雲林系統,雲林縣,進口,週日,13199
2025,國1南向路段,非主線資料,雲林系統,雲林縣,出口,週日,11712
2025,國1北向路段,非主線資料,雲林系統,雲林縣,出口,週日,9610
2025,國3南向路段,非主線資料,霧峰,待核對,進口,週2-4,
2025,國3北向路段,非主線資料,霧峰,待核對,進口,週2-4,
2025,國3南向路段,非主線資料,霧峰,待核對,出口,週2-4,
2025,國3北向路段,非主線資料,霧峰,待核對,出口,週2-4,
2025,國3南向路段,非主線資料,霧峰,待核對,進口,週六,38652
2025,國3北向路段,非主線資料,霧峰,待核對,進口,週六,13505
2025,國3南向路段,非主線資料,霧峰,待核對,出口,週六,12964
2025,國3北向路段,非主線資料,霧峰,待核對,出口,週六,34430
2025,國3南向路段,非主線資料,霧峰,待核對,進口,週日,35172
2025,國3北向路段,非主線資料,霧峰,待核對,進口,週日,12590
2025,國3南向路段,非主線資料,霧峰,待核對,出口,週日,11296
2025,國3北向路段,非主線資料,霧峰,待核對,出口,週日,37312
2025,國3南向路段,非主線資料,霧峰系統,待核對,進口,週2-4,
2025,國6東向路段,非主線資料,霧峰系統,待核對,進口,週2-4,
2025,國3北向路段,非主線資料,霧峰系統,待核對,進口,週2-4,
2025,國3南向路段,非主線資料,霧峰系統,待核對,出口,週2-4,
2025,國3北向路段,非主線資料,霧峰系統,待核對,出口,週2-4,
2025,國6西向路段,非主線資料,霧峰系統,待核對,出口,週2-4,
2025,國3南向路段,非主線資料,霧峰系統,待核對,進口,週六,6103
2025,國6東向路段,非主線資料,霧峰系統,待核對,進口,週六,28734
2025,國3北向路段,非主線資料,霧峰系統,待核對,進口,週六,18599
2025,國3南向路段,非主線資料,霧峰系統,待核對,出口,週六,21622
2025,國3北向路段,非主線資料,霧峰系統,待核對,出口,週六,7113
2025,國6西向路段,非主線資料,霧峰系統,待核對,出口,週六,24702
2025,國3南向路段,非主線資料,霧峰系統,待核對,進口,週日,7112
2025,國6東向路段,非主線資料,霧峰系統,待核對,進口,週日,23457
2025,國3北向路段,非主線資料,霧峰系統,待核對,進口,週日,20674
2025,國3南向路段,非主線資料,霧峰系統,待核對,出口,週日,17856
2025,國3北向路段,非主線資料,霧峰系統,待核對,出口,週日,5602
2025,國6西向路段,非主線資料,霧峰系統,待核對,出口,週日,27786
2025,國1南向路段,非主線資料,頭份,苗栗縣,進口,週2-4,
2025,國1北向路段,非主線資料,頭份,苗栗縣,進口,週2-4,
2025,國1南向路段,非主線資料,頭份,苗栗縣,出口,週2-4,
2025,國1北向路段,非主線資料,頭份,苗栗縣,出口,週2-4,
2025,國1南向路段,非主線資料,頭份,苗栗縣,進口,週六,7288
2025,國1北向路段,非主線資料,頭份,苗栗縣,進口,週六,15078
2025,國1南向路段,非主線資料,頭份,苗栗縣,出口,週六,14895
2025,國1北向路段,非主線資料,頭份,苗栗縣,出口,週六,6833
2025,國1南向路段,非主線資料,頭份,苗栗縣,進口,週日,6553
2025,國1北向路段,非主線資料,頭份,苗栗縣,進口,週日,14232
2025,國1南向路段,非主線資料,頭份,苗栗縣,出口,週日,13040
2025,國1北向路段,非主線資料,頭份,苗栗縣,出口,週日,6450
2025,國5南向路段,非主線資料,頭城,宜蘭縣,進口,週2-4,
2025,國5北向路段,非主線資料,頭城,宜蘭縣,進口,週2-4,
2025,國5南向路段,非主線資料,頭城,宜蘭縣,出口,週2-4,
2025,國5北向路段,非主線資料,頭城,宜蘭縣,出口,週2-4,
2025,國5南向路段,非主線資料,頭城,宜蘭縣,進口,週六,4799
2025,國5北向路段,非主線資料,頭城,宜蘭縣,進口,週六,10952
2025,國5南向路段,非主線資料,頭城,宜蘭縣,出口,週六,11184
2025,國5北向路段,非主線資料,頭城,宜蘭縣,出口,週六,4836
2025,國5南向路段,非主線資料,頭城,宜蘭縣,進口,週日,2440
2025,國5北向路段,非主線資料,頭城,宜蘭縣,進口,週日,12737
2025,國5南向路段,非主線資料,頭城,宜蘭縣,出口,週日,8024
2025,國5北向路段,非主線資料,頭城,宜蘭縣,出口,週日,2552
2025,國1南向路段,非主線資料,頭屋,苗栗縣,進口,週2-4,
2025,國1北向路段,非主線資料,頭屋,苗栗縣,進口,週2-4,
2025,國1南向路段,非主線資料,頭屋,苗栗縣,出口,週2-4,
2025,國1北向路段,非主線資料,頭屋,苗栗縣,出口,週2-4,
2025,國1南向路段,非主線資料,頭屋,苗栗縣,進口,週六,1024
2025,國1北向路段,非主線資料,頭屋,苗栗縣,進口,週六,5895
2025,國1南向路段,非主線資料,頭屋,苗栗縣,出口,週六,6423
2025,國1北向路段,非主線資料,頭屋,苗栗縣,出口,週六,1278
2025,國1南向路段,非主線資料,頭屋,苗栗縣,進口,週日,1042
2025,國1北向路段,非主線資料,頭屋,苗栗縣,進口,週日,6625
2025,國1南向路段,非主線資料,頭屋,苗栗縣,出口,週日,5325
2025,國1北向路段,非主線資料,頭屋,苗栗縣,出口,週日,1280
2025,國3南向路段,非主線資料,香山,新竹市,進口,週2-4,
2025,國3北向路段,非主線資料,香山,新竹市,進口,週2-4,
2025,國3南向路段,非主線資料,香山,新竹市,出口,週2-4,
2025,國3北向路段,非主線資料,香山,新竹市,出口,週2-4,
2025,國3南向路段,非主線資料,香山,新竹市,進口,週六,4945
2025,國3北向路段,非主線資料,香山,新竹市,進口,週六,8381
2025,國3南向路段,非主線資料,香山,新竹市,出口,週六,8615
2025,國3北向路段,非主線資料,香山,新竹市,出口,週六,4110
2025,國3南向路段,非主線資料,香山,新竹市,進口,週日,3444
2025,國3北向路段,非主線資料,香山,新竹市,進口,週日,7332
2025,國3南向路段,非主線資料,香山,新竹市,出口,週日,6924
2025,國3北向路段,非主線資料,香山,新竹市,出口,週日,4022
2025,國1南向路段,非主線資料,高公局,新竹市,進口,週2-4,
2025,國1北向路段,非主線資料,高公局,新竹市,進口,週2-4,
2025,國1南向路段,非主線資料,高公局,新竹市,出口,週2-4,
2025,國1北向路段,非主線資料,高公局,新竹市,出口,週2-4,
2025,國1南向路段,非主線資料,高公局,新竹市,進口,週六,314
2025,國1北向路段,非主線資料,高公局,新竹市,進口,週六,449
2025,國1南向路段,非主線資料,高公局,新竹市,出口,週六,512
2025,國1北向路段,非主線資料,高公局,新竹市,出口,週六,299
2025,國1南向路段,非主線資料,高公局,新竹市,進口,週日,272
2025,國1北向路段,非主線資料,高公局,新竹市,進口,週日,299
2025,國1南向路段,非主線資料,高公局,新竹市,出口,週日,433
2025,國1北向路段,非主線資料,高公局,新竹市,出口,週日,244
2025,國3南向路段,非主線資料,高原,桃園市,進口,週2-4,
2025,國3北向路段,非主線資料,高原,桃園市,進口,週2-4,
2025,國3南向路段,非主線資料,高原,桃園市,出口,週2-4,
2025,國3北向路段,非主線資料,高原,桃園市,出口,週2-4,
2025,國3南向路段,非主線資料,高原,桃園市,進口,週六,3372
2025,國3北向路段,非主線資料,高原,桃園市,進口,週六,6353
2025,國3南向路段,非主線資料,高原,桃園市,出口,週六,6633
2025,國3北向路段,非主線資料,高原,桃園市,出口,週六,3264
