年,月,年月,居住地,年齡層,性別,旅客數,年月KEY
2024,5,2024-05-01,美洲地區(Americas),50-59歲,男,4421,202405
2024,5,2024-05-01,大洋洲地區(Oceania),50-59歲,男,772,202405
2024,5,2024-05-01,歐洲地區(Europe),50-59歲,男,2488,202405
2024,5,2024-05-01,其他未列明(Unknow),50-59歲,男,19,202405
2024,6,2024-06-01,亞洲地區(Asia),50-59歲,男,108605,202406
2024,6,2024-06-01,非洲地區(Africa),50-59歲,男,2,202406
2024,6,2024-06-01,美洲地區(Americas),50-59歲,男,4248,202406
2024,6,2024-06-01,大洋洲地區(Oceania),50-59歲,男,985,202406
2024,6,2024-06-01,歐洲地區(Europe),50-59歲,男,3012,202406
2024,6,2024-06-01,其他未列明(Unknow),50-59歲,男,23,202406
2024,7,2024-07-01,亞洲地區(Asia),50-59歲,男,107277,202407
2024,7,2024-07-01,非洲地區(Africa),50-59歲,男,0,202407
2024,7,2024-07-01,美洲地區(Americas),50-59歲,男,4076,202407
2024,7,2024-07-01,大洋洲地區(Oceania),50-59歲,男,1148,202407
2024,7,2024-07-01,歐洲地區(Europe),50-59歲,男,2385,202407
2024,7,2024-07-01,其他未列明(Unknow),50-59歲,男,25,202407
2024,8,2024-08-01,亞洲地區(Asia),50-59歲,男,108928,202408
2024,8,2024-08-01,非洲地區(Africa),50-59歲,男,0,202408
2024,8,2024-08-01,美洲地區(Americas),50-59歲,男,4452,202408
2024,8,2024-08-01,大洋洲地區(Oceania),50-59歲,男,1145,202408
2024,8,2024-08-01,歐洲地區(Europe),50-59歲,男,2324,202408
2024,8,2024-08-01,其他未列明(Unknow),50-59歲,男,17,202408
2024,9,2024-09-01,亞洲地區(Asia),50-59歲,男,101585,202409
2024,9,2024-09-01,非洲地區(Africa),50-59歲,男,2,202409
2024,9,2024-09-01,美洲地區(Americas),50-59歲,男,3813,202409
2024,9,2024-09-01,大洋洲地區(Oceania),50-59歲,男,804,202409
2024,9,2024-09-01,歐洲地區(Europe),50-59歲,男,2875,202409
2024,9,2024-09-01,其他未列明(Unknow),50-59歲,男,7,202409
2024,10,2024-10-01,亞洲地區(Asia),50-59歲,男,106883,202410
2024,10,2024-10-01,非洲地區(Africa),50-59歲,男,1,202410
2024,10,2024-10-01,美洲地區(Americas),50-59歲,男,3656,202410
2024,10,2024-10-01,大洋洲地區(Oceania),50-59歲,男,886,202410
2024,10,2024-10-01,歐洲地區(Europe),50-59歲,男,2530,202410
2024,10,2024-10-01,其他未列明(Unknow),50-59歲,男,296,202410
2024,11,2024-11-01,亞洲地區(Asia),50-59歲,男,104516,202411
2024,11,2024-11-01,非洲地區(Africa),50-59歲,男,0,202411
2024,11,2024-11-01,美洲地區(Americas),50-59歲,男,3407,202411
2024,11,2024-11-01,大洋洲地區(Oceania),50-59歲,男,850,202411
2024,11,2024-11-01,歐洲地區(Europe),50-59歲,男,2335,202411
2024,11,2024-11-01,其他未列明(Unknow),50-59歲,男,65,202411
2024,12,2024-12-01,亞洲地區(Asia),50-59歲,男,95410,202412
2024,12,2024-12-01,非洲地區(Africa),50-59歲,男,1,202412
2024,12,2024-12-01,美洲地區(Americas),50-59歲,男,3330,202412
2024,12,2024-12-01,大洋洲地區(Oceania),50-59歲,男,720,202412
2024,12,2024-12-01,歐洲地區(Europe),50-59歲,男,1469,202412
2024,12,2024-12-01,其他未列明(Unknow),50-59歲,男,23,202412
2025,1,2025-01-01,亞洲地區(Asia),50-59歲,男,106647,202501
2025,1,2025-01-01,非洲地區(Africa),50-59歲,男,8,202501
2025,1,2025-01-01,美洲地區(Americas),50-59歲,男,4817,202501
2025,1,2025-01-01,大洋洲地區(Oceania),50-59歲,男,1095,202501
2025,1,2025-01-01,歐洲地區(Europe),50-59歲,男,2271,202501
2025,1,2025-01-01,其他未列明(Unknow),50-59歲,男,13,202501
2025,2,2025-02-01,亞洲地區(Asia),50-59歲,男,106875,202502
2025,2,2025-02-01,非洲地區(Africa),50-59歲,男,4,202502
2025,2,2025-02-01,美洲地區(Americas),50-59歲,男,3308,202502
2025,2,2025-02-01,大洋洲地區(Oceania),50-59歲,男,888,202502
2025,2,2025-02-01,歐洲地區(Europe),50-59歲,男,1616,202502
2025,2,2025-02-01,其他未列明(Unknow),50-59歲,男,23,202502
2025,3,2025-03-01,亞洲地區(Asia),50-59歲,男,104721,202503
2025,3,2025-03-01,非洲地區(Africa),50-59歲,男,3,202503
2025,3,2025-03-01,美洲地區(Americas),50-59歲,男,3924,202503
2025,3,2025-03-01,大洋洲地區(Oceania),50-59歲,男,825,202503
2025,3,2025-03-01,歐洲地區(Europe),50-59歲,男,2340,202503
2025,3,2025-03-01,其他未列明(Unknow),50-59歲,男,75,202503
2025,4,2025-04-01,亞洲地區(Asia),50-59歲,男,110225,202504
2025,4,2025-04-01,非洲地區(Africa),50-59歲,男,1,202504
2025,4,2025-04-01,美洲地區(Americas),50-59歲,男,3797,202504
2025,4,2025-04-01,大洋洲地區(Oceania),50-59歲,男,794,202504
2025,4,2025-04-01,歐洲地區(Europe),50-59歲,男,1967,202504
2025,4,2025-04-01,其他未列明(Unknow),50-59歲,男,6,202504
2025,5,2025-05-01,亞洲地區(Asia),50-59歲,男,108765,202505
2025,5,2025-05-01,非洲地區(Africa),50-59歲,男,1,202505
2025,5,2025-05-01,美洲地區(Americas),50-59歲,男,4759,202505
2025,5,2025-05-01,大洋洲地區(Oceania),50-59歲,男,769,202505
2025,5,2025-05-01,歐洲地區(Europe),50-59歲,男,2494,202505
2025,5,2025-05-01,其他未列明(Unknow),50-59歲,男,25,202505
2025,6,2025-06-01,亞洲地區(Asia),50-59歲,男,120050,202506
2025,6,2025-06-01,非洲地區(Africa),50-59歲,男,0,202506
2025,6,2025-06-01,美洲地區(Americas),50-59歲,男,4791,202506
2025,6,2025-06-01,大洋洲地區(Oceania),50-59歲,男,1071,202506
2025,6,2025-06-01,歐洲地區(Europe),50-59歲,男,3118,202506
2025,6,2025-06-01,其他未列明(Unknow),50-59歲,男,26,202506
2025,7,2025-07-01,亞洲地區(Asia),50-59歲,男,119043,202507
2025,7,2025-07-01,非洲地區(Africa),50-59歲,男,3,202507
2025,7,2025-07-01,美洲地區(Americas),50-59歲,男,4297,202507
2025,7,2025-07-01,大洋洲地區(Oceania),50-59歲,男,1136,202507
2025,7,2025-07-01,歐洲地區(Europe),50-59歲,男,2406,202507
2025,7,2025-07-01,其他未列明(Unknow),50-59歲,男,21,202507
2025,8,2025-08-01,亞洲地區(Asia),50-59歲,男,121738,202508
2025,8,2025-08-01,非洲地區(Africa),50-59歲,男,6,202508
2025,8,2025-08-01,美洲地區(Americas),50-59歲,男,4598,202508
2025,8,2025-08-01,大洋洲地區(Oceania),50-59歲,男,1341,202508
2025,8,2025-08-01,歐洲地區(Europe),50-59歲,男,2148,202508
2025,8,2025-08-01,其他未列明(Unknow),50-59歲,男,19,202508
2025,9,2025-09-01,亞洲地區(Asia),50-59歲,男,110124,202509
2025,9,2025-09-01,非洲地區(Africa),50-59歲,男,2,202509
2025,9,2025-09-01,美洲地區(Americas),50-59歲,男,4285,202509
2025,9,2025-09-01,大洋洲地區(Oceania),50-59歲,男,932,202509
2025,9,2025-09-01,歐洲地區(Europe),50-59歲,男,2619,202509
2025,9,2025-09-01,其他未列明(Unknow),50-59歲,男,18,202509
2025,10,2025-10-01,亞洲地區(Asia),50-59歲,男,127102,202510
2025,10,2025-10-01,非洲地區(Africa),50-59歲,男,7,202510
2025,10,2025-10-01,美洲地區(Americas),50-59歲,男,4357,202510
2025,10,2025-10-01,大洋洲地區(Oceania),50-59歲,男,890,202510
2025,10,2025-10-01,歐洲地區(Europe),50-59歲,男,2760,202510
2025,10,2025-10-01,其他未列明(Unknow),50-59歲,男,26,202510
2025,11,2025-11-01,亞洲地區(Asia),50-59歲,男,116783,202511
2025,11,2025-11-01,非洲地區(Africa),50-59歲,男,1,202511
2025,11,2025-11-01,美洲地區(Americas),50-59歲,男,3857,202511
2025,11,2025-11-01,大洋洲地區(Oceania),50-59歲,男,937,202511
2025,11,2025-11-01,歐洲地區(Europe),50-59歲,男,2269,202511
2025,11,2025-11-01,其他未列明(Unknow),50-59歲,男,262,202511
2025,12,2025-12-01,亞洲地區(Asia),50-59歲,男,110203,202512
2025,12,2025-12-01,非洲地區(Africa),50-59歲,男,1,202512
2025,12,2025-12-01,美洲地區(Americas),50-59歲,男,3626,202512
2025,12,2025-12-01,大洋洲地區(Oceania),50-59歲,男,967,202512
2025,12,2025-12-01,歐洲地區(Europe),50-59歲,男,1659,202512
2025,12,2025-12-01,其他未列明(Unknow),50-59歲,男,39,202512
2026,1,2026-01-01,亞洲地區(Asia),50-59歲,男,126827,202601
2026,1,2026-01-01,非洲地區(Africa),50-59歲,男,6,202601
2026,1,2026-01-01,美洲地區(Americas),50-59歲,男,4478,202601
2026,1,2026-01-01,大洋洲地區(Oceania),50-59歲,男,1159,202601
2026,1,2026-01-01,歐洲地區(Europe),50-59歲,男,2108,202601
2026,1,2026-01-01,其他未列明(Unknow),50-59歲,男,32,202601
2019,1,2019-01-01,亞洲地區(Asia),50-59歲,女,87607,201901
2019,1,2019-01-01,非洲地區(Africa),50-59歲,女,0,201901
2019,1,2019-01-01,美洲地區(Americas),50-59歲,女,5109,201901
2019,1,2019-01-01,大洋洲地區(Oceania),50-59歲,女,1642,201901
2019,1,2019-01-01,歐洲地區(Europe),50-59歲,女,2637,201901
2019,1,2019-01-01,其他未列明(Unknow),50-59歲,女,0,201901
2019,2,2019-02-01,亞洲地區(Asia),50-59歲,女,108981,201902
2019,2,2019-02-01,非洲地區(Africa),50-59歲,女,0,201902
2019,2,2019-02-01,美洲地區(Americas),50-59歲,女,5385,201902
2019,2,2019-02-01,大洋洲地區(Oceania),50-59歲,女,2117,201902
2019,2,2019-02-01,歐洲地區(Europe),50-59歲,女,2612,201902
2019,2,2019-02-01,其他未列明(Unknow),50-59歲,女,490,201902
2019,3,2019-03-01,亞洲地區(Asia),50-59歲,女,121181,201903
2019,3,2019-03-01,非洲地區(Africa),50-59歲,女,1,201903
2019,3,2019-03-01,美洲地區(Americas),50-59歲,女,5570,201903
2019,3,2019-03-01,大洋洲地區(Oceania),50-59歲,女,1875,201903
2019,3,2019-03-01,歐洲地區(Europe),50-59歲,女,4193,201903
2019,3,2019-03-01,其他未列明(Unknow),50-59歲,女,2072,201903
2019,4,2019-04-01,亞洲地區(Asia),50-59歲,女,128378,201904
2019,4,2019-04-01,非洲地區(Africa),50-59歲,女,0,201904
2019,4,2019-04-01,美洲地區(Americas),50-59歲,女,5316,201904
2019,4,2019-04-01,大洋洲地區(Oceania),50-59歲,女,2193,201904
2019,4,2019-04-01,歐洲地區(Europe),50-59歲,女,4520,201904
2019,4,2019-04-01,其他未列明(Unknow),50-59歲,女,1034,201904
2019,5,2019-05-01,亞洲地區(Asia),50-59歲,女,127723,201905
2019,5,2019-05-01,非洲地區(Africa),50-59歲,女,0,201905
2019,5,2019-05-01,美洲地區(Americas),50-59歲,女,7397,201905
2019,5,2019-05-01,大洋洲地區(Oceania),50-59歲,女,1888,201905
2019,5,2019-05-01,歐洲地區(Europe),50-59歲,女,5061,201905
2019,5,2019-05-01,其他未列明(Unknow),50-59歲,女,1179,201905
2019,6,2019-06-01,亞洲地區(Asia),50-59歲,女,122644,201906
2019,6,2019-06-01,非洲地區(Africa),50-59歲,女,0,201906
2019,6,2019-06-01,美洲地區(Americas),50-59歲,女,6119,201906
2019,6,2019-06-01,大洋洲地區(Oceania),50-59歲,女,1721,201906
2019,6,2019-06-01,歐洲地區(Europe),50-59歲,女,4414,201906
2019,6,2019-06-01,其他未列明(Unknow),50-59歲,女,1033,201906
2019,7,2019-07-01,亞洲地區(Asia),50-59歲,女,105235,201907
2019,7,2019-07-01,非洲地區(Africa),50-59歲,女,0,201907
2019,7,2019-07-01,美洲地區(Americas),50-59歲,女,4852,201907
2019,7,2019-07-01,大洋洲地區(Oceania),50-59歲,女,1323,201907
2019,7,2019-07-01,歐洲地區(Europe),50-59歲,女,3342,201907
2019,7,2019-07-01,其他未列明(Unknow),50-59歲,女,1161,201907
2019,8,2019-08-01,亞洲地區(Asia),50-59歲,女,105687,201908
2019,8,2019-08-01,非洲地區(Africa),50-59歲,女,0,201908
2019,8,2019-08-01,美洲地區(Americas),50-59歲,女,5552,201908
2019,8,2019-08-01,大洋洲地區(Oceania),50-59歲,女,2036,201908
2019,8,2019-08-01,歐洲地區(Europe),50-59歲,女,3837,201908
2019,8,2019-08-01,其他未列明(Unknow),50-59歲,女,7,201908
2019,9,2019-09-01,亞洲地區(Asia),50-59歲,女,118400,201909
2019,9,2019-09-01,非洲地區(Africa),50-59歲,女,0,201909
2019,9,2019-09-01,美洲地區(Americas),50-59歲,女,7008,201909
2019,9,2019-09-01,大洋洲地區(Oceania),50-59歲,女,2115,201909
2019,9,2019-09-01,歐洲地區(Europe),50-59歲,女,5293,201909
2019,9,2019-09-01,其他未列明(Unknow),50-59歲,女,649,201909
2019,10,2019-10-01,亞洲地區(Asia),50-59歲,女,138916,201910
2019,10,2019-10-01,非洲地區(Africa),50-59歲,女,0,201910
2019,10,2019-10-01,美洲地區(Americas),50-59歲,女,6555,201910
2019,10,2019-10-01,大洋洲地區(Oceania),50-59歲,女,2374,201910
2019,10,2019-10-01,歐洲地區(Europe),50-59歲,女,5422,201910
2019,10,2019-10-01,其他未列明(Unknow),50-59歲,女,487,201910
2019,11,2019-11-01,亞洲地區(Asia),50-59歲,女,129025,201911
2019,11,2019-11-01,非洲地區(Africa),50-59歲,女,0,201911
2019,11,2019-11-01,美洲地區(Americas),50-59歲,女,5592,201911
2019,11,2019-11-01,大洋洲地區(Oceania),50-59歲,女,2043,201911
2019,11,2019-11-01,歐洲地區(Europe),50-59歲,女,3891,201911
2019,11,2019-11-01,其他未列明(Unknow),50-59歲,女,1101,201911
2019,12,2019-12-01,亞洲地區(Asia),50-59歲,女,95954,201912
2019,12,2019-12-01,非洲地區(Africa),50-59歲,女,0,201912
2019,12,2019-12-01,美洲地區(Americas),50-59歲,女,4890,201912
2019,12,2019-12-01,大洋洲地區(Oceania),50-59歲,女,1768,201912
2019,12,2019-12-01,歐洲地區(Europe),50-59歲,女,2569,201912
2019,12,2019-12-01,其他未列明(Unknow),50-59歲,女,834,201912
2020,1,2020-01-01,亞洲地區(Asia),50-59歲,女,97955,202001
2020,1,2020-01-01,非洲地區(Africa),50-59歲,女,0,202001
2020,1,2020-01-01,美洲地區(Americas),50-59歲,女,6203,202001
2020,1,2020-01-01,大洋洲地區(Oceania),50-59歲,女,1976,202001
2020,1,2020-01-01,歐洲地區(Europe),50-59歲,女,3008,202001
2020,1,2020-01-01,其他未列明(Unknow),50-59歲,女,656,202001
2020,2,2020-02-01,亞洲地區(Asia),50-59歲,女,36050,202002
2020,2,2020-02-01,非洲地區(Africa),50-59歲,女,0,202002
2020,2,2020-02-01,美洲地區(Americas),50-59歲,女,4431,202002
2020,2,2020-02-01,大洋洲地區(Oceania),50-59歲,女,1638,202002
2020,2,2020-02-01,歐洲地區(Europe),50-59歲,女,2044,202002
2020,2,2020-02-01,其他未列明(Unknow),50-59歲,女,173,202002
2020,3,2020-03-01,亞洲地區(Asia),50-59歲,女,4806,202003
2020,3,2020-03-01,非洲地區(Africa),50-59歲,女,0,202003
2020,3,2020-03-01,美洲地區(Americas),50-59歲,女,1380,202003
2020,3,2020-03-01,大洋洲地區(Oceania),50-59歲,女,377,202003
2020,3,2020-03-01,歐洲地區(Europe),50-59歲,女,405,202003
2020,3,2020-03-01,其他未列明(Unknow),50-59歲,女,0,202003
2020,4,2020-04-01,亞洲地區(Asia),50-59歲,女,462,202004
2020,4,2020-04-01,非洲地區(Africa),50-59歲,女,0,202004
2020,4,2020-04-01,美洲地區(Americas),50-59歲,女,94,202004
2020,4,2020-04-01,大洋洲地區(Oceania),50-59歲,女,9,202004
2020,4,2020-04-01,歐洲地區(Europe),50-59歲,女,6,202004
2020,4,2020-04-01,其他未列明(Unknow),50-59歲,女,0,202004
2020,5,2020-05-01,亞洲地區(Asia),50-59歲,女,743,202005
2020,5,2020-05-01,非洲地區(Africa),50-59歲,女,0,202005
2020,5,2020-05-01,美洲地區(Americas),50-59歲,女,201,202005
2020,5,2020-05-01,大洋洲地區(Oceania),50-59歲,女,8,202005
2020,5,2020-05-01,歐洲地區(Europe),50-59歲,女,24,202005
2020,5,2020-05-01,其他未列明(Unknow),50-59歲,女,2,202005
2020,6,2020-06-01,亞洲地區(Asia),50-59歲,女,725,202006
2020,6,2020-06-01,非洲地區(Africa),50-59歲,女,0,202006
2020,6,2020-06-01,美洲地區(Americas),50-59歲,女,406,202006
2020,6,2020-06-01,大洋洲地區(Oceania),50-59歲,女,25,202006
2020,6,2020-06-01,歐洲地區(Europe),50-59歲,女,21,202006
2020,6,2020-06-01,其他未列明(Unknow),50-59歲,女,0,202006
2020,7,2020-07-01,亞洲地區(Asia),50-59歲,女,1264,202007
2020,7,2020-07-01,非洲地區(Africa),50-59歲,女,0,202007
2020,7,2020-07-01,美洲地區(Americas),50-59歲,女,488,202007
2020,7,2020-07-01,大洋洲地區(Oceania),50-59歲,女,11,202007
2020,7,2020-07-01,歐洲地區(Europe),50-59歲,女,59,202007
2020,7,2020-07-01,其他未列明(Unknow),50-59歲,女,1,202007
2020,8,2020-08-01,亞洲地區(Asia),50-59歲,女,1552,202008
2020,8,2020-08-01,非洲地區(Africa),50-59歲,女,0,202008
2020,8,2020-08-01,美洲地區(Americas),50-59歲,女,601,202008
2020,8,2020-08-01,大洋洲地區(Oceania),50-59歲,女,9,202008
2020,8,2020-08-01,歐洲地區(Europe),50-59歲,女,92,202008
2020,8,2020-08-01,其他未列明(Unknow),50-59歲,女,0,202008
2020,9,2020-09-01,亞洲地區(Asia),50-59歲,女,1447,202009
2020,9,2020-09-01,非洲地區(Africa),50-59歲,女,0,202009
2020,9,2020-09-01,美洲地區(Americas),50-59歲,女,506,202009
2020,9,2020-09-01,大洋洲地區(Oceania),50-59歲,女,5,202009
2020,9,2020-09-01,歐洲地區(Europe),50-59歲,女,57,202009
2020,9,2020-09-01,其他未列明(Unknow),50-59歲,女,6,202009
2020,10,2020-10-01,亞洲地區(Asia),50-59歲,女,1495,202010
2020,10,2020-10-01,非洲地區(Africa),50-59歲,女,1,202010
2020,10,2020-10-01,美洲地區(Americas),50-59歲,女,537,202010
2020,10,2020-10-01,大洋洲地區(Oceania),50-59歲,女,17,202010
2020,10,2020-10-01,歐洲地區(Europe),50-59歲,女,65,202010
2020,10,2020-10-01,其他未列明(Unknow),50-59歲,女,0,202010
2020,11,2020-11-01,亞洲地區(Asia),50-59歲,女,1110,202011
2020,11,2020-11-01,非洲地區(Africa),50-59歲,女,0,202011
2020,11,2020-11-01,美洲地區(Americas),50-59歲,女,623,202011
2020,11,2020-11-01,大洋洲地區(Oceania),50-59歲,女,13,202011
2020,11,2020-11-01,歐洲地區(Europe),50-59歲,女,35,202011
2020,11,2020-11-01,其他未列明(Unknow),50-59歲,女,0,202011
2020,12,2020-12-01,亞洲地區(Asia),50-59歲,女,1065,202012
2020,12,2020-12-01,非洲地區(Africa),50-59歲,女,0,202012
2020,12,2020-12-01,美洲地區(Americas),50-59歲,女,555,202012
2020,12,2020-12-01,大洋洲地區(Oceania),50-59歲,女,12,202012
2020,12,2020-12-01,歐洲地區(Europe),50-59歲,女,20,202012
2020,12,2020-12-01,其他未列明(Unknow),50-59歲,女,1,202012
2021,1,2021-01-01,亞洲地區(Asia),50-59歲,女,967,202101
2021,1,2021-01-01,非洲地區(Africa),50-59歲,女,1,202101
2021,1,2021-01-01,美洲地區(Americas),50-59歲,女,579,202101
2021,1,2021-01-01,大洋洲地區(Oceania),50-59歲,女,18,202101
2021,1,2021-01-01,歐洲地區(Europe),50-59歲,女,25,202101
2021,1,2021-01-01,其他未列明(Unknow),50-59歲,女,0,202101
2021,2,2021-02-01,亞洲地區(Asia),50-59歲,女,1445,202102
2021,2,2021-02-01,非洲地區(Africa),50-59歲,女,0,202102
2021,2,2021-02-01,美洲地區(Americas),50-59歲,女,463,202102
2021,2,2021-02-01,大洋洲地區(Oceania),50-59歲,女,11,202102
2021,2,2021-02-01,歐洲地區(Europe),50-59歲,女,22,202102
2021,2,2021-02-01,其他未列明(Unknow),50-59歲,女,0,202102
2021,3,2021-03-01,亞洲地區(Asia),50-59歲,女,1609,202103
2021,3,2021-03-01,非洲地區(Africa),50-59歲,女,0,202103
2021,3,2021-03-01,美洲地區(Americas),50-59歲,女,589,202103
2021,3,2021-03-01,大洋洲地區(Oceania),50-59歲,女,24,202103
2021,3,2021-03-01,歐洲地區(Europe),50-59歲,女,29,202103
2021,3,2021-03-01,其他未列明(Unknow),50-59歲,女,0,202103
2021,4,2021-04-01,亞洲地區(Asia),50-59歲,女,1251,202104
2021,4,2021-04-01,非洲地區(Africa),50-59歲,女,0,202104
2021,4,2021-04-01,美洲地區(Americas),50-59歲,女,557,202104
2021,4,2021-04-01,大洋洲地區(Oceania),50-59歲,女,38,202104
2021,4,2021-04-01,歐洲地區(Europe),50-59歲,女,14,202104
2021,4,2021-04-01,其他未列明(Unknow),50-59歲,女,0,202104
2021,5,2021-05-01,亞洲地區(Asia),50-59歲,女,1402,202105
2021,5,2021-05-01,非洲地區(Africa),50-59歲,女,0,202105
2021,5,2021-05-01,美洲地區(Americas),50-59歲,女,767,202105
2021,5,2021-05-01,大洋洲地區(Oceania),50-59歲,女,14,202105
2021,5,2021-05-01,歐洲地區(Europe),50-59歲,女,15,202105
2021,5,2021-05-01,其他未列明(Unknow),50-59歲,女,0,202105
2021,6,2021-06-01,亞洲地區(Asia),50-59歲,女,1986,202106
2021,6,2021-06-01,非洲地區(Africa),50-59歲,女,1,202106
2021,6,2021-06-01,美洲地區(Americas),50-59歲,女,1757,202106
2021,6,2021-06-01,大洋洲地區(Oceania),50-59歲,女,12,202106
2021,6,2021-06-01,歐洲地區(Europe),50-59歲,女,43,202106
2021,6,2021-06-01,其他未列明(Unknow),50-59歲,女,0,202106
2021,7,2021-07-01,亞洲地區(Asia),50-59歲,女,1531,202107
2021,7,2021-07-01,非洲地區(Africa),50-59歲,女,0,202107
2021,7,2021-07-01,美洲地區(Americas),50-59歲,女,1617,202107
2021,7,2021-07-01,大洋洲地區(Oceania),50-59歲,女,25,202107
2021,7,2021-07-01,歐洲地區(Europe),50-59歲,女,46,202107
2021,7,2021-07-01,其他未列明(Unknow),50-59歲,女,0,202107
2021,8,2021-08-01,亞洲地區(Asia),50-59歲,女,1080,202108
2021,8,2021-08-01,非洲地區(Africa),50-59歲,女,0,202108
2021,8,2021-08-01,美洲地區(Americas),50-59歲,女,1366,202108
2021,8,2021-08-01,大洋洲地區(Oceania),50-59歲,女,99,202108
2021,8,2021-08-01,歐洲地區(Europe),50-59歲,女,62,202108
2021,8,2021-08-01,其他未列明(Unknow),50-59歲,女,0,202108
2021,9,2021-09-01,亞洲地區(Asia),50-59歲,女,909,202109
