年,季,日期標準,縣市,鄉鎮市區,住宅拍賣移轉筆數,年月,日期格式
2018,2,2018-01-04,屏東縣,林邊鄉,1,201801,2018-04-01
2018,2,2018-01-04,屏東縣,枋山鄉,1,201801,2018-04-01
2018,2,2018-01-04,屏東縣,三地門鄉,1,201801,2018-04-01
2018,2,2018-01-04,屏東縣,泰武鄉,1,201801,2018-04-01
2018,2,2018-01-04,屏東縣,春日鄉,1,201801,2018-04-01
2018,2,2018-01-04,臺東縣,卑南鄉,1,201801,2018-04-01
2018,2,2018-01-04,臺東縣,大武鄉,1,201801,2018-04-01
2018,2,2018-01-04,臺東縣,太麻里鄉,1,201801,2018-04-01
2018,2,2018-01-04,臺東縣,長濱鄉,1,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,花蓮市,10,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,玉里鎮,2,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,新城鄉,1,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,吉安鄉,4,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,壽豐鄉,1,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,光復鄉,1,201801,2018-04-01
2018,2,2018-01-04,花蓮縣,秀林鄉,2,201801,2018-04-01
2018,2,2018-01-04,澎湖縣,馬公市,1,201801,2018-04-01
2018,2,2018-01-04,澎湖縣,西嶼鄉,1,201801,2018-04-01
2018,2,2018-01-04,基隆市,中正區,7,201801,2018-04-01
2018,2,2018-01-04,基隆市,仁愛區,6,201801,2018-04-01
2018,2,2018-01-04,基隆市,中山區,2,201801,2018-04-01
2018,2,2018-01-04,基隆市,安樂區,5,201801,2018-04-01
2018,2,2018-01-04,基隆市,信義區,6,201801,2018-04-01
2018,2,2018-01-04,新竹市,新竹市,18,201801,2018-04-01
2018,2,2018-01-04,嘉義市,嘉義市,8,201801,2018-04-01
2018,3,2018-01-07,新北市,板橋區,24,201801,2018-07-01
2018,3,2018-01-07,新北市,三重區,23,201801,2018-07-01
2018,3,2018-01-07,新北市,中和區,19,201801,2018-07-01
2018,3,2018-01-07,新北市,永和區,9,201801,2018-07-01
2018,3,2018-01-07,新北市,新莊區,16,201801,2018-07-01
2018,3,2018-01-07,新北市,新店區,15,201801,2018-07-01
2018,3,2018-01-07,新北市,樹林區,5,201801,2018-07-01
2018,3,2018-01-07,新北市,鶯歌區,2,201801,2018-07-01
2018,3,2018-01-07,新北市,三峽區,2,201801,2018-07-01
2018,3,2018-01-07,新北市,淡水區,9,201801,2018-07-01
2018,3,2018-01-07,新北市,汐止區,9,201801,2018-07-01
2018,3,2018-01-07,新北市,瑞芳區,2,201801,2018-07-01
2018,3,2018-01-07,新北市,土城區,16,201801,2018-07-01
2018,3,2018-01-07,新北市,蘆洲區,15,201801,2018-07-01
2018,3,2018-01-07,新北市,五股區,1,201801,2018-07-01
2018,3,2018-01-07,新北市,林口區,7,201801,2018-07-01
2018,3,2018-01-07,新北市,三芝區,3,201801,2018-07-01
2018,3,2018-01-07,新北市,八里區,2,201801,2018-07-01
2018,3,2018-01-07,新北市,金山區,1,201801,2018-07-01
2018,3,2018-01-07,新北市,萬里區,1,201801,2018-07-01
2018,3,2018-01-07,臺北市,松山區,9,201801,2018-07-01
2018,3,2018-01-07,臺北市,信義區,13,201801,2018-07-01
2018,3,2018-01-07,臺北市,大安區,13,201801,2018-07-01
2018,3,2018-01-07,臺北市,中山區,13,201801,2018-07-01
2018,3,2018-01-07,臺北市,中正區,6,201801,2018-07-01
2018,3,2018-01-07,臺北市,大同區,2,201801,2018-07-01
2018,3,2018-01-07,臺北市,萬華區,4,201801,2018-07-01
2018,3,2018-01-07,臺北市,文山區,15,201801,2018-07-01
2018,3,2018-01-07,臺北市,南港區,3,201801,2018-07-01
2018,3,2018-01-07,臺北市,內湖區,12,201801,2018-07-01
2018,3,2018-01-07,臺北市,士林區,10,201801,2018-07-01
2018,3,2018-01-07,臺北市,北投區,30,201801,2018-07-01
2018,3,2018-01-07,桃園市,桃園區,28,201801,2018-07-01
2018,3,2018-01-07,桃園市,中壢區,17,201801,2018-07-01
2018,3,2018-01-07,桃園市,平鎮區,7,201801,2018-07-01
2018,3,2018-01-07,桃園市,八德區,12,201801,2018-07-01
2018,3,2018-01-07,桃園市,楊梅區,10,201801,2018-07-01
2018,3,2018-01-07,桃園市,大溪區,3,201801,2018-07-01
2018,3,2018-01-07,桃園市,蘆竹區,4,201801,2018-07-01
2018,3,2018-01-07,桃園市,大園區,4,201801,2018-07-01
2018,3,2018-01-07,桃園市,龜山區,9,201801,2018-07-01
2018,3,2018-01-07,桃園市,龍潭區,8,201801,2018-07-01
2018,3,2018-01-07,桃園市,新屋區,1,201801,2018-07-01
2018,3,2018-01-07,桃園市,觀音區,3,201801,2018-07-01
2018,3,2018-01-07,臺中市,中區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,東區,4,201801,2018-07-01
2018,3,2018-01-07,臺中市,南區,3,201801,2018-07-01
2018,3,2018-01-07,臺中市,西區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,北區,3,201801,2018-07-01
2018,3,2018-01-07,臺中市,西屯區,5,201801,2018-07-01
2018,3,2018-01-07,臺中市,南屯區,4,201801,2018-07-01
2018,3,2018-01-07,臺中市,北屯區,11,201801,2018-07-01
2018,3,2018-01-07,臺中市,豐原區,4,201801,2018-07-01
2018,3,2018-01-07,臺中市,東勢區,3,201801,2018-07-01
2018,3,2018-01-07,臺中市,清水區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,沙鹿區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,梧棲區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,潭子區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,大雅區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,新社區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,大肚區,1,201801,2018-07-01
2018,3,2018-01-07,臺中市,霧峰區,2,201801,2018-07-01
2018,3,2018-01-07,臺中市,大里區,1,201801,2018-07-01
2018,3,2018-01-07,臺南市,新營區,11,201801,2018-07-01
2018,3,2018-01-07,臺南市,鹽水區,3,201801,2018-07-01
2018,3,2018-01-07,臺南市,東山區,1,201801,2018-07-01
2018,3,2018-01-07,臺南市,麻豆區,2,201801,2018-07-01
2018,3,2018-01-07,臺南市,六甲區,1,201801,2018-07-01
2018,3,2018-01-07,臺南市,佳里區,5,201801,2018-07-01
2018,3,2018-01-07,臺南市,學甲區,2,201801,2018-07-01
2018,3,2018-01-07,臺南市,將軍區,1,201801,2018-07-01
2018,3,2018-01-07,臺南市,新化區,1,201801,2018-07-01
2018,3,2018-01-07,臺南市,善化區,1,201801,2018-07-01
2018,3,2018-01-07,臺南市,仁德區,7,201801,2018-07-01
2018,3,2018-01-07,臺南市,關廟區,3,201801,2018-07-01
2018,3,2018-01-07,臺南市,永康區,7,201801,2018-07-01
2018,3,2018-01-07,臺南市,東區,3,201801,2018-07-01
2018,3,2018-01-07,臺南市,南區,9,201801,2018-07-01
2018,3,2018-01-07,臺南市,北區,9,201801,2018-07-01
2018,3,2018-01-07,臺南市,安南區,5,201801,2018-07-01
2018,3,2018-01-07,臺南市,安平區,4,201801,2018-07-01
2018,3,2018-01-07,臺南市,中西區,4,201801,2018-07-01
2018,3,2018-01-07,高雄市,鼓山區,11,201801,2018-07-01
2018,3,2018-01-07,高雄市,左營區,16,201801,2018-07-01
2018,3,2018-01-07,高雄市,楠梓區,11,201801,2018-07-01
2018,3,2018-01-07,高雄市,三民區,14,201801,2018-07-01
2018,3,2018-01-07,高雄市,新興區,1,201801,2018-07-01
2018,3,2018-01-07,高雄市,苓雅區,3,201801,2018-07-01
2018,3,2018-01-07,高雄市,前鎮區,3,201801,2018-07-01
2018,3,2018-01-07,高雄市,小港區,2,201801,2018-07-01
2018,3,2018-01-07,高雄市,鳳山區,16,201801,2018-07-01
2018,3,2018-01-07,高雄市,林園區,4,201801,2018-07-01
2018,3,2018-01-07,高雄市,大寮區,6,201801,2018-07-01
2018,3,2018-01-07,高雄市,大樹區,2,201801,2018-07-01
2018,3,2018-01-07,高雄市,大社區,3,201801,2018-07-01
2018,3,2018-01-07,高雄市,仁武區,3,201801,2018-07-01
2018,3,2018-01-07,高雄市,鳥松區,6,201801,2018-07-01
2018,3,2018-01-07,高雄市,岡山區,7,201801,2018-07-01
2018,3,2018-01-07,高雄市,橋頭區,1,201801,2018-07-01
2018,3,2018-01-07,高雄市,燕巢區,1,201801,2018-07-01
2018,3,2018-01-07,高雄市,阿蓮區,2,201801,2018-07-01
2018,3,2018-01-07,高雄市,湖內區,4,201801,2018-07-01
2018,3,2018-01-07,高雄市,茄萣區,1,201801,2018-07-01
2018,3,2018-01-07,高雄市,梓官區,5,201801,2018-07-01
2018,3,2018-01-07,高雄市,旗山區,63,201801,2018-07-01
2018,3,2018-01-07,高雄市,美濃區,2,201801,2018-07-01
2018,3,2018-01-07,高雄市,六龜區,2,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,宜蘭市,4,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,羅東鎮,4,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,蘇澳鎮,2,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,頭城鎮,7,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,礁溪鄉,1,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,員山鄉,1,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,冬山鄉,1,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,五結鄉,2,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,三星鄉,1,201801,2018-07-01
2018,3,2018-01-07,宜蘭縣,南澳鄉,1,201801,2018-07-01
2018,3,2018-01-07,新竹縣,竹北市,35,201801,2018-07-01
2018,3,2018-01-07,新竹縣,新埔鎮,1,201801,2018-07-01
2018,3,2018-01-07,新竹縣,竹東鎮,5,201801,2018-07-01
2018,3,2018-01-07,新竹縣,湖口鄉,4,201801,2018-07-01
2018,3,2018-01-07,新竹縣,新豐鄉,1,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,苗栗市,2,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,苑裡鎮,2,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,通霄鎮,1,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,竹南鎮,3,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,頭份鎮,3,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,後龍鎮,1,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,卓蘭鎮,1,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,公館鄉,2,201801,2018-07-01
2018,3,2018-01-07,苗栗縣,南庄鄉,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,彰化市,6,201801,2018-07-01
2018,3,2018-01-07,彰化縣,鹿港鎮,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,和美鎮,2,201801,2018-07-01
2018,3,2018-01-07,彰化縣,北斗鎮,2,201801,2018-07-01
2018,3,2018-01-07,彰化縣,員林鎮,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,溪湖鎮,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,田中鎮,2,201801,2018-07-01
2018,3,2018-01-07,彰化縣,二林鎮,4,201801,2018-07-01
2018,3,2018-01-07,彰化縣,花壇鄉,2,201801,2018-07-01
2018,3,2018-01-07,彰化縣,芬園鄉,2,201801,2018-07-01
2018,3,2018-01-07,彰化縣,大村鄉,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,埔鹽鄉,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,埔心鄉,2,201801,2018-07-01
2018,3,2018-01-07,彰化縣,永靖鄉,1,201801,2018-07-01
2018,3,2018-01-07,彰化縣,社頭鄉,1,201801,2018-07-01
2018,3,2018-01-07,南投縣,南投市,3,201801,2018-07-01
2018,3,2018-01-07,南投縣,埔里鎮,4,201801,2018-07-01
2018,3,2018-01-07,南投縣,草屯鎮,4,201801,2018-07-01
2018,3,2018-01-07,南投縣,竹山鎮,2,201801,2018-07-01
2018,3,2018-01-07,南投縣,名間鄉,1,201801,2018-07-01
2018,3,2018-01-07,南投縣,鹿谷鄉,1,201801,2018-07-01
2018,3,2018-01-07,南投縣,魚池鄉,1,201801,2018-07-01
2018,3,2018-01-07,南投縣,水里鄉,2,201801,2018-07-01
2018,3,2018-01-07,雲林縣,斗六市,5,201801,2018-07-01
2018,3,2018-01-07,雲林縣,斗南鎮,2,201801,2018-07-01
2018,3,2018-01-07,雲林縣,虎尾鎮,4,201801,2018-07-01
2018,3,2018-01-07,雲林縣,西螺鎮,1,201801,2018-07-01
2018,3,2018-01-07,雲林縣,土庫鎮,1,201801,2018-07-01
2018,3,2018-01-07,雲林縣,北港鎮,2,201801,2018-07-01
2018,3,2018-01-07,雲林縣,大埤鄉,1,201801,2018-07-01
2018,3,2018-01-07,雲林縣,莿桐鄉,2,201801,2018-07-01
2018,3,2018-01-07,雲林縣,崙背鄉,1,201801,2018-07-01
2018,3,2018-01-07,雲林縣,台西鄉,2,201801,2018-07-01
2018,3,2018-01-07,雲林縣,四湖鄉,4,201801,2018-07-01
2018,3,2018-01-07,雲林縣,口湖鄉,1,201801,2018-07-01
2018,3,2018-01-07,嘉義縣,朴子市,2,201801,2018-07-01
2018,3,2018-01-07,嘉義縣,布袋鎮,3,201801,2018-07-01
2018,3,2018-01-07,嘉義縣,中埔鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,屏東市,6,201801,2018-07-01
2018,3,2018-01-07,屏東縣,潮州鎮,3,201801,2018-07-01
2018,3,2018-01-07,屏東縣,東港鎮,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,恆春鎮,4,201801,2018-07-01
2018,3,2018-01-07,屏東縣,萬丹鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,九如鄉,2,201801,2018-07-01
2018,3,2018-01-07,屏東縣,里港鄉,2,201801,2018-07-01
2018,3,2018-01-07,屏東縣,鹽埔鄉,3,201801,2018-07-01
2018,3,2018-01-07,屏東縣,內埔鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,枋寮鄉,2,201801,2018-07-01
2018,3,2018-01-07,屏東縣,新園鄉,2,201801,2018-07-01
2018,3,2018-01-07,屏東縣,崁頂鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,林邊鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,枋山鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,三地門鄉,1,201801,2018-07-01
2018,3,2018-01-07,屏東縣,來義鄉,1,201801,2018-07-01
2018,3,2018-01-07,臺東縣,台東市,2,201801,2018-07-01
2018,3,2018-01-07,臺東縣,成功鎮,1,201801,2018-07-01
2018,3,2018-01-07,臺東縣,達仁鄉,1,201801,2018-07-01
2018,3,2018-01-07,花蓮縣,花蓮市,9,201801,2018-07-01
2018,3,2018-01-07,花蓮縣,吉安鄉,5,201801,2018-07-01
2018,3,2018-01-07,花蓮縣,壽豐鄉,2,201801,2018-07-01
2018,3,2018-01-07,花蓮縣,光復鄉,1,201801,2018-07-01
2018,3,2018-01-07,澎湖縣,馬公市,1,201801,2018-07-01
2018,3,2018-01-07,基隆市,中正區,9,201801,2018-07-01
2018,3,2018-01-07,基隆市,七堵區,4,201801,2018-07-01
2018,3,2018-01-07,基隆市,暖暖區,1,201801,2018-07-01
2018,3,2018-01-07,基隆市,仁愛區,2,201801,2018-07-01
2018,3,2018-01-07,基隆市,中山區,1,201801,2018-07-01
2018,3,2018-01-07,基隆市,安樂區,2,201801,2018-07-01
2018,3,2018-01-07,基隆市,信義區,3,201801,2018-07-01
2018,3,2018-01-07,新竹市,新竹市,8,201801,2018-07-01
2018,3,2018-01-07,嘉義市,嘉義市,14,201801,2018-07-01
2018,4,2018-01-10,新北市,板橋區,23,201801,2018-10-01
2018,4,2018-01-10,新北市,三重區,17,201801,2018-10-01
2018,4,2018-01-10,新北市,中和區,19,201801,2018-10-01
2018,4,2018-01-10,新北市,永和區,4,201801,2018-10-01
2018,4,2018-01-10,新北市,新莊區,11,201801,2018-10-01
2018,4,2018-01-10,新北市,新店區,20,201801,2018-10-01
2018,4,2018-01-10,新北市,樹林區,5,201801,2018-10-01
2018,4,2018-01-10,新北市,鶯歌區,5,201801,2018-10-01
2018,4,2018-01-10,新北市,三峽區,3,201801,2018-10-01
2018,4,2018-01-10,新北市,淡水區,8,201801,2018-10-01
2018,4,2018-01-10,新北市,汐止區,11,201801,2018-10-01
2018,4,2018-01-10,新北市,瑞芳區,1,201801,2018-10-01
2018,4,2018-01-10,新北市,土城區,7,201801,2018-10-01
2018,4,2018-01-10,新北市,蘆洲區,9,201801,2018-10-01
2018,4,2018-01-10,新北市,五股區,9,201801,2018-10-01
2018,4,2018-01-10,新北市,林口區,3,201801,2018-10-01
2018,4,2018-01-10,新北市,深坑區,1,201801,2018-10-01
2018,4,2018-01-10,新北市,三芝區,1,201801,2018-10-01
2018,4,2018-01-10,新北市,八里區,1,201801,2018-10-01
2018,4,2018-01-10,新北市,金山區,1,201801,2018-10-01
2018,4,2018-01-10,新北市,萬里區,2,201801,2018-10-01
2018,4,2018-01-10,臺北市,松山區,13,201801,2018-10-01
2018,4,2018-01-10,臺北市,信義區,10,201801,2018-10-01
2018,4,2018-01-10,臺北市,大安區,7,201801,2018-10-01
2018,4,2018-01-10,臺北市,中山區,16,201801,2018-10-01
2018,4,2018-01-10,臺北市,中正區,9,201801,2018-10-01
2018,4,2018-01-10,臺北市,大同區,3,201801,2018-10-01
2018,4,2018-01-10,臺北市,萬華區,18,201801,2018-10-01
2018,4,2018-01-10,臺北市,文山區,16,201801,2018-10-01
2018,4,2018-01-10,臺北市,南港區,1,201801,2018-10-01
2018,4,2018-01-10,臺北市,內湖區,4,201801,2018-10-01
2018,4,2018-01-10,臺北市,士林區,15,201801,2018-10-01
2018,4,2018-01-10,臺北市,北投區,6,201801,2018-10-01
2018,4,2018-01-10,桃園市,桃園區,27,201801,2018-10-01
2018,4,2018-01-10,桃園市,中壢區,12,201801,2018-10-01
2018,4,2018-01-10,桃園市,平鎮區,10,201801,2018-10-01
2018,4,2018-01-10,桃園市,八德區,8,201801,2018-10-01
2018,4,2018-01-10,桃園市,楊梅區,11,201801,2018-10-01
2018,4,2018-01-10,桃園市,大溪區,4,201801,2018-10-01
2018,4,2018-01-10,桃園市,蘆竹區,9,201801,2018-10-01
2018,4,2018-01-10,桃園市,大園區,6,201801,2018-10-01
2018,4,2018-01-10,桃園市,龜山區,9,201801,2018-10-01
2018,4,2018-01-10,桃園市,龍潭區,5,201801,2018-10-01
2018,4,2018-01-10,桃園市,觀音區,2,201801,2018-10-01
2018,4,2018-01-10,臺中市,南區,5,201801,2018-10-01
2018,4,2018-01-10,臺中市,西區,4,201801,2018-10-01
2018,4,2018-01-10,臺中市,北區,7,201801,2018-10-01
2018,4,2018-01-10,臺中市,西屯區,11,201801,2018-10-01
2018,4,2018-01-10,臺中市,南屯區,4,201801,2018-10-01
2018,4,2018-01-10,臺中市,北屯區,9,201801,2018-10-01
2018,4,2018-01-10,臺中市,豐原區,3,201801,2018-10-01
2018,4,2018-01-10,臺中市,東勢區,1,201801,2018-10-01
2018,4,2018-01-10,臺中市,沙鹿區,1,201801,2018-10-01
2018,4,2018-01-10,臺中市,梧棲區,3,201801,2018-10-01
2018,4,2018-01-10,臺中市,后里區,1,201801,2018-10-01
2018,4,2018-01-10,臺中市,潭子區,2,201801,2018-10-01
2018,4,2018-01-10,臺中市,大雅區,2,201801,2018-10-01
2018,4,2018-01-10,臺中市,外埔區,2,201801,2018-10-01
2018,4,2018-01-10,臺中市,烏日區,1,201801,2018-10-01
2018,4,2018-01-10,臺中市,大肚區,1,201801,2018-10-01
2018,4,2018-01-10,臺中市,霧峰區,4,201801,2018-10-01
2018,4,2018-01-10,臺中市,大里區,2,201801,2018-10-01
2018,4,2018-01-10,臺南市,新營區,5,201801,2018-10-01
2018,4,2018-01-10,臺南市,鹽水區,2,201801,2018-10-01
2018,4,2018-01-10,臺南市,後壁區,2,201801,2018-10-01
2018,4,2018-01-10,臺南市,麻豆區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,六甲區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,官田區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,佳里區,2,201801,2018-10-01
2018,4,2018-01-10,臺南市,學甲區,3,201801,2018-10-01
2018,4,2018-01-10,臺南市,七股區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,北門區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,新化區,2,201801,2018-10-01
2018,4,2018-01-10,臺南市,安定區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,左鎮區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,仁德區,3,201801,2018-10-01
2018,4,2018-01-10,臺南市,歸仁區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,關廟區,1,201801,2018-10-01
2018,4,2018-01-10,臺南市,永康區,10,201801,2018-10-01
2018,4,2018-01-10,臺南市,東區,10,201801,2018-10-01
2018,4,2018-01-10,臺南市,南區,4,201801,2018-10-01
2018,4,2018-01-10,臺南市,北區,4,201801,2018-10-01
2018,4,2018-01-10,臺南市,安平區,2,201801,2018-10-01
2018,4,2018-01-10,臺南市,中西區,7,201801,2018-10-01
2018,4,2018-01-10,高雄市,鼓山區,6,201801,2018-10-01
2018,4,2018-01-10,高雄市,左營區,12,201801,2018-10-01
2018,4,2018-01-10,高雄市,楠梓區,7,201801,2018-10-01
2018,4,2018-01-10,高雄市,三民區,14,201801,2018-10-01
2018,4,2018-01-10,高雄市,新興區,1,201801,2018-10-01
2018,4,2018-01-10,高雄市,苓雅區,5,201801,2018-10-01
2018,4,2018-01-10,高雄市,前鎮區,3,201801,2018-10-01
2018,4,2018-01-10,高雄市,小港區,8,201801,2018-10-01
2018,4,2018-01-10,高雄市,鳳山區,13,201801,2018-10-01
2018,4,2018-01-10,高雄市,林園區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,大寮區,6,201801,2018-10-01
2018,4,2018-01-10,高雄市,大樹區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,大社區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,仁武區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,鳥松區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,岡山區,4,201801,2018-10-01
2018,4,2018-01-10,高雄市,橋頭區,3,201801,2018-10-01
2018,4,2018-01-10,高雄市,燕巢區,1,201801,2018-10-01
2018,4,2018-01-10,高雄市,湖內區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,梓官區,4,201801,2018-10-01
2018,4,2018-01-10,高雄市,旗山區,2,201801,2018-10-01
2018,4,2018-01-10,高雄市,甲仙區,1,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,宜蘭市,4,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,羅東鎮,2,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,蘇澳鎮,1,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,礁溪鄉,1,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,壯圍鄉,2,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,冬山鄉,2,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,五結鄉,2,201801,2018-10-01
2018,4,2018-01-10,宜蘭縣,南澳鄉,1,201801,2018-10-01
2018,4,2018-01-10,新竹縣,竹北市,4,201801,2018-10-01
2018,4,2018-01-10,新竹縣,關西鎮,1,201801,2018-10-01
2018,4,2018-01-10,新竹縣,新埔鎮,3,201801,2018-10-01
2018,4,2018-01-10,新竹縣,竹東鎮,6,201801,2018-10-01
2018,4,2018-01-10,新竹縣,湖口鄉,5,201801,2018-10-01
2018,4,2018-01-10,新竹縣,橫山鄉,1,201801,2018-10-01
2018,4,2018-01-10,新竹縣,新豐鄉,1,201801,2018-10-01
2018,4,2018-01-10,新竹縣,芎林鄉,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,苗栗市,2,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,苑裡鎮,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,通霄鎮,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,竹南鎮,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,頭份鎮,5,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,卓蘭鎮,2,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,大湖鄉,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,公館鄉,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,造橋鄉,1,201801,2018-10-01
2018,4,2018-01-10,苗栗縣,三灣鄉,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,彰化市,7,201801,2018-10-01
2018,4,2018-01-10,彰化縣,鹿港鎮,2,201801,2018-10-01
2018,4,2018-01-10,彰化縣,和美鎮,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,北斗鎮,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,員林鎮,4,201801,2018-10-01
2018,4,2018-01-10,彰化縣,田中鎮,2,201801,2018-10-01
2018,4,2018-01-10,彰化縣,花壇鄉,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,大村鄉,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,埔鹽鄉,3,201801,2018-10-01
2018,4,2018-01-10,彰化縣,永靖鄉,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,田尾鄉,1,201801,2018-10-01
2018,4,2018-01-10,彰化縣,埤頭鄉,2,201801,2018-10-01
2018,4,2018-01-10,彰化縣,芳苑鄉,2,201801,2018-10-01
2018,4,2018-01-10,南投縣,南投市,2,201801,2018-10-01
2018,4,2018-01-10,南投縣,埔里鎮,4,201801,2018-10-01
2018,4,2018-01-10,南投縣,草屯鎮,5,201801,2018-10-01
2018,4,2018-01-10,南投縣,竹山鎮,3,201801,2018-10-01
2018,4,2018-01-10,南投縣,名間鄉,1,201801,2018-10-01
2018,4,2018-01-10,南投縣,仁愛鄉,1,201801,2018-10-01
2018,4,2018-01-10,雲林縣,斗六市,2,201801,2018-10-01
2018,4,2018-01-10,雲林縣,斗南鎮,5,201801,2018-10-01
2018,4,2018-01-10,雲林縣,土庫鎮,1,201801,2018-10-01
2018,4,2018-01-10,雲林縣,北港鎮,3,201801,2018-10-01
2018,4,2018-01-10,雲林縣,莿桐鄉,3,201801,2018-10-01
