年,路線方向,路段,交流道,縣市,進出口,週類別,交通輛數,年月KEY,日期格式
2021,國1北向,非主線資料,內湖,臺北市,進口,週2-4,25222.0,202101,2021-01-01
2021,國1南向,非主線資料,內湖,臺北市,進口,週2-4,16131.0,202101,2021-01-01
2021,國1北向,非主線資料,內湖,臺北市,出口,週六,12680.0,202101,2021-01-01
2021,國1南向,非主線資料,內湖,臺北市,出口,週六,20595.0,202101,2021-01-01
2021,國1北向,非主線資料,內湖,臺北市,進口,週六,22248.0,202101,2021-01-01
2021,國1南向,非主線資料,內湖,臺北市,進口,週六,11779.0,202101,2021-01-01
2021,國1北向,非主線資料,內湖,臺北市,出口,週日,10021.0,202101,2021-01-01
2021,國1南向,非主線資料,內湖,臺北市,出口,週日,17574.0,202101,2021-01-01
2021,國1北向,非主線資料,內湖,臺北市,進口,週日,18764.0,202101,2021-01-01
2021,國1南向,非主線資料,內湖,臺北市,進口,週日,8969.0,202101,2021-01-01
2021,國1北向,非主線資料,八堵,基隆市,出口,週2-4,5479.0,202101,2021-01-01
2021,國1南向,非主線資料,八堵,基隆市,進口,週2-4,7007.0,202101,2021-01-01
2021,國1北向,非主線資料,八堵,基隆市,出口,週六,5769.0,202101,2021-01-01
2021,國1南向,非主線資料,八堵,基隆市,進口,週六,7454.0,202101,2021-01-01
2021,國1北向,非主線資料,八堵,基隆市,出口,週日,4843.0,202101,2021-01-01
2021,國1南向,非主線資料,八堵,基隆市,進口,週日,7564.0,202101,2021-01-01
2021,國6東向,非主線資料,北山,南投縣,出口,週2-4,645.0,202101,2021-01-01
2021,國6西向,非主線資料,北山,南投縣,進口,週2-4,614.0,202101,2021-01-01
2021,國6東向,非主線資料,北山,南投縣,出口,週六,1022.0,202101,2021-01-01
2021,國6西向,非主線資料,北山,南投縣,進口,週六,767.0,202101,2021-01-01
2021,國6東向,非主線資料,北山,南投縣,出口,週日,795.0,202101,2021-01-01
2021,國6西向,非主線資料,北山,南投縣,進口,週日,1245.0,202101,2021-01-01
2021,國1北向,非主線資料,北斗,彰化縣,出口,週2-4,3143.0,202101,2021-01-01
2021,國1南向,非主線資料,北斗,彰化縣,出口,週2-4,9795.0,202101,2021-01-01
2021,國1北向,非主線資料,北斗,彰化縣,進口,週2-4,9584.0,202101,2021-01-01
2021,國1南向,非主線資料,北斗,彰化縣,進口,週2-4,3013.0,202101,2021-01-01
2021,國1北向,非主線資料,北斗,彰化縣,出口,週六,3323.0,202101,2021-01-01
2021,國1南向,非主線資料,北斗,彰化縣,出口,週六,9213.0,202101,2021-01-01
2021,國1北向,非主線資料,北斗,彰化縣,進口,週六,8667.0,202101,2021-01-01
2021,國1南向,非主線資料,北斗,彰化縣,進口,週六,3155.0,202101,2021-01-01
2021,國1北向,非主線資料,北斗,彰化縣,出口,週日,3160.0,202101,2021-01-01
2021,國1南向,非主線資料,北斗,彰化縣,出口,週日,7254.0,202101,2021-01-01
2021,國1北向,非主線資料,北斗,彰化縣,進口,週日,7396.0,202101,2021-01-01
2021,國1南向,非主線資料,北斗,彰化縣,進口,週日,2875.0,202101,2021-01-01
2021,國1北向,非主線資料,南屯,臺中市,出口,週2-4,12718.0,202101,2021-01-01
2021,國1南向,非主線資料,南屯,臺中市,出口,週2-4,14434.0,202101,2021-01-01
2021,國1北向,非主線資料,南屯,臺中市,進口,週2-4,13247.0,202101,2021-01-01
2021,國1南向,非主線資料,南屯,臺中市,進口,週2-4,11557.0,202101,2021-01-01
2021,國1北向,非主線資料,南屯,臺中市,出口,週六,11020.0,202101,2021-01-01
2021,國1南向,非主線資料,南屯,臺中市,出口,週六,12614.0,202101,2021-01-01
2021,國1北向,非主線資料,南屯,臺中市,進口,週六,11055.0,202101,2021-01-01
2021,國1南向,非主線資料,南屯,臺中市,進口,週六,10513.0,202101,2021-01-01
2021,國1北向,非主線資料,南屯,臺中市,出口,週日,9954.0,202101,2021-01-01
2021,國1南向,非主線資料,南屯,臺中市,出口,週日,10598.0,202101,2021-01-01
2021,國1北向,非主線資料,南屯,臺中市,進口,週日,9356.0,202101,2021-01-01
2021,國1南向,非主線資料,南屯,臺中市,進口,週日,8322.0,202101,2021-01-01
2021,國3北向,非主線資料,南州,屏東縣,出口,週2-4,372.0,202101,2021-01-01
2021,國3南向,非主線資料,南州,屏東縣,出口,週2-4,10387.0,202101,2021-01-01
2021,國3北向,非主線資料,南州,屏東縣,進口,週2-4,10299.0,202101,2021-01-01
2021,國3南向,非主線資料,南州,屏東縣,進口,週2-4,342.0,202101,2021-01-01
2021,國3北向,非主線資料,南州,屏東縣,出口,週六,423.0,202101,2021-01-01
2021,國3南向,非主線資料,南州,屏東縣,出口,週六,14119.0,202101,2021-01-01
2021,國3北向,非主線資料,南州,屏東縣,進口,週六,11884.0,202101,2021-01-01
2021,國3南向,非主線資料,南州,屏東縣,進口,週六,398.0,202101,2021-01-01
2021,國3北向,非主線資料,南州,屏東縣,出口,週日,350.0,202101,2021-01-01
2021,國3南向,非主線資料,南州,屏東縣,出口,週日,11504.0,202101,2021-01-01
2021,國3北向,非主線資料,南州,屏東縣,進口,週日,14529.0,202101,2021-01-01
2021,國3南向,非主線資料,南州,屏東縣,進口,週日,316.0,202101,2021-01-01
2021,國3北向,非主線資料,南投,南投縣,出口,週2-4,2214.0,202101,2021-01-01
2021,國3南向,非主線資料,南投,南投縣,出口,週2-4,9261.0,202101,2021-01-01
2021,國3北向,非主線資料,南投,南投縣,進口,週2-4,9165.0,202101,2021-01-01
2021,國3南向,非主線資料,南投,南投縣,進口,週2-4,2055.0,202101,2021-01-01
2021,國3北向,非主線資料,南投,南投縣,出口,週六,1870.0,202101,2021-01-01
2021,國3南向,非主線資料,南投,南投縣,出口,週六,7989.0,202101,2021-01-01
2021,國3北向,非主線資料,南投,南投縣,進口,週六,7665.0,202101,2021-01-01
2021,國3南向,非主線資料,南投,南投縣,進口,週六,1839.0,202101,2021-01-01
2021,國3北向,非主線資料,南投,南投縣,出口,週日,1664.0,202101,2021-01-01
2021,國3南向,非主線資料,南投,南投縣,出口,週日,6481.0,202101,2021-01-01
2021,國3北向,非主線資料,南投,南投縣,進口,週日,6817.0,202101,2021-01-01
2021,國3南向,非主線資料,南投,南投縣,進口,週日,1484.0,202101,2021-01-01
2021,國2西向,非主線資料,南桃園,桃園市,出口,週2-4,17696.0,202101,2021-01-01
2021,國2東向,非主線資料,南桃園,桃園市,出口,週2-4,35005.0,202101,2021-01-01
2021,國2西向,非主線資料,南桃園,桃園市,進口,週2-4,33660.0,202101,2021-01-01
2021,國2東向,非主線資料,南桃園,桃園市,進口,週2-4,17314.0,202101,2021-01-01
2021,國2西向,非主線資料,南桃園,桃園市,出口,週六,14171.0,202101,2021-01-01
2021,國2東向,非主線資料,南桃園,桃園市,出口,週六,27034.0,202101,2021-01-01
2021,國2西向,非主線資料,南桃園,桃園市,進口,週六,29329.0,202101,2021-01-01
2021,國2東向,非主線資料,南桃園,桃園市,進口,週六,13744.0,202101,2021-01-01
2021,國2西向,非主線資料,南桃園,桃園市,出口,週日,12580.0,202101,2021-01-01
2021,國2東向,非主線資料,南桃園,桃園市,出口,週日,23458.0,202101,2021-01-01
2021,國2西向,非主線資料,南桃園,桃園市,進口,週日,24697.0,202101,2021-01-01
2021,國2東向,非主線資料,南桃園,桃園市,進口,週日,11363.0,202101,2021-01-01
2021,國3北向,非主線資料,南深路,臺北市,出口,週2-4,2632.0,202101,2021-01-01
2021,國3北向,非主線資料,南深路,臺北市,出口,週六,2018.0,202101,2021-01-01
2021,國3北向,非主線資料,南深路,臺北市,出口,週日,1848.0,202101,2021-01-01
2021,國3北向,非主線資料,南港,臺北市,出口,週2-4,15059.0,202101,2021-01-01
2021,國3南向,非主線資料,南港,臺北市,出口,週2-4,5562.0,202101,2021-01-01
2021,國3北向,非主線資料,南港,臺北市,進口,週2-4,5767.0,202101,2021-01-01
2021,國3南向,非主線資料,南港,臺北市,進口,週2-4,17156.0,202101,2021-01-01
2021,國3北向,非主線資料,南港,臺北市,出口,週六,11272.0,202101,2021-01-01
2021,國3南向,非主線資料,南港,臺北市,出口,週六,3906.0,202101,2021-01-01
2021,國3北向,非主線資料,南港,臺北市,進口,週六,4368.0,202101,2021-01-01
2021,國3南向,非主線資料,南港,臺北市,進口,週六,12514.0,202101,2021-01-01
2021,國3北向,非主線資料,南港,臺北市,出口,週日,11030.0,202101,2021-01-01
2021,國3南向,非主線資料,南港,臺北市,出口,週日,3471.0,202101,2021-01-01
2021,國3北向,非主線資料,南港,臺北市,進口,週日,3513.0,202101,2021-01-01
2021,國3南向,非主線資料,南港,臺北市,進口,週日,10426.0,202101,2021-01-01
2021,國3北向,非主線資料,南港系統,臺北市,出口,週2-4,7875.0,202101,2021-01-01
2021,國3南向,非主線資料,南港系統,臺北市,出口,週2-4,13807.0,202101,2021-01-01
2021,國5北向,非主線資料,南港系統,臺北市,出口,週2-4,23249.0,202101,2021-01-01
2021,國3北向,非主線資料,南港系統,臺北市,進口,週2-4,13468.0,202101,2021-01-01
2021,國3南向,非主線資料,南港系統,臺北市,進口,週2-4,9796.0,202101,2021-01-01
2021,國5南向,非主線資料,南港系統,臺北市,進口,週2-4,21670.0,202101,2021-01-01
2021,國3北向,非主線資料,南港系統,臺北市,出口,週六,11865.0,202101,2021-01-01
2021,國3南向,非主線資料,南港系統,臺北市,出口,週六,16276.0,202101,2021-01-01
2021,國5北向,非主線資料,南港系統,臺北市,出口,週六,27360.0,202101,2021-01-01
2021,國3北向,非主線資料,南港系統,臺北市,進口,週六,14746.0,202101,2021-01-01
2021,國3南向,非主線資料,南港系統,臺北市,進口,週六,12568.0,202101,2021-01-01
2021,國5南向,非主線資料,南港系統,臺北市,進口,週六,28190.0,202101,2021-01-01
2021,國3北向,非主線資料,南港系統,臺北市,出口,週日,9341.0,202101,2021-01-01
2021,國3南向,非主線資料,南港系統,臺北市,出口,週日,13309.0,202101,2021-01-01
2021,國5北向,非主線資料,南港系統,臺北市,出口,週日,30669.0,202101,2021-01-01
2021,國3北向,非主線資料,南港系統,臺北市,進口,週日,16262.0,202101,2021-01-01
2021,國3南向,非主線資料,南港系統,臺北市,進口,週日,14355.0,202101,2021-01-01
2021,國5南向,非主線資料,南港系統,臺北市,進口,週日,22693.0,202101,2021-01-01
2021,國3北向,非主線資料,南雲,待核對,出口,週2-4,1553.0,202101,2021-01-01
2021,國3南向,非主線資料,南雲,待核對,出口,週2-4,1733.0,202101,2021-01-01
2021,國3北向,非主線資料,南雲,待核對,進口,週2-4,1961.0,202101,2021-01-01
2021,國3南向,非主線資料,南雲,待核對,進口,週2-4,1629.0,202101,2021-01-01
2021,國3北向,非主線資料,南雲,待核對,出口,週六,1846.0,202101,2021-01-01
2021,國3南向,非主線資料,南雲,待核對,出口,週六,2074.0,202101,2021-01-01
2021,國3北向,非主線資料,南雲,待核對,進口,週六,2023.0,202101,2021-01-01
2021,國3南向,非主線資料,南雲,待核對,進口,週六,1804.0,202101,2021-01-01
2021,國3北向,非主線資料,南雲,待核對,出口,週日,1600.0,202101,2021-01-01
2021,國3南向,非主線資料,南雲,待核對,出口,週日,1536.0,202101,2021-01-01
2021,國3北向,非主線資料,南雲,待核對,進口,週日,2042.0,202101,2021-01-01
2021,國3南向,非主線資料,南雲,待核對,進口,週日,1762.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑,雲林縣,出口,週2-4,947.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑,雲林縣,進口,週2-4,896.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑,雲林縣,出口,週六,1205.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑,雲林縣,進口,週六,1067.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑,雲林縣,出口,週日,1114.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑,雲林縣,進口,週日,1076.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑(北)&古坑系統,雲林縣,出口,週2-4,4924.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑(北)&古坑系統,雲林縣,出口,週六,6095.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑(北)&古坑系統,雲林縣,出口,週日,5033.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑(南),雲林縣,出口,週2-4,0.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑(南),雲林縣,出口,週六,0.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑(南),雲林縣,出口,週日,0.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑系統,雲林縣,出口,週2-4,2693.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑系統,雲林縣,進口,週2-4,4974.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑系統,雲林縣,進口,週2-4,2522.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑系統,雲林縣,出口,週六,3063.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑系統,雲林縣,進口,週六,5830.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑系統,雲林縣,進口,週六,3075.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑系統,雲林縣,出口,週日,3067.0,202101,2021-01-01
2021,國3北向,非主線資料,古坑系統,雲林縣,進口,週日,5873.0,202101,2021-01-01
2021,國3南向,非主線資料,古坑系統,雲林縣,進口,週日,2828.0,202101,2021-01-01
2021,國1北向,非主線資料,台中,臺中市,出口,週2-4,13464.0,202101,2021-01-01
2021,國1南向,非主線資料,台中,臺中市,出口,週2-4,19406.0,202101,2021-01-01
2021,國1北向,非主線資料,台中,臺中市,進口,週2-4,20839.0,202101,2021-01-01
2021,國1南向,非主線資料,台中,臺中市,進口,週2-4,14140.0,202101,2021-01-01
2021,國1北向,非主線資料,台中,臺中市,出口,週六,12611.0,202101,2021-01-01
2021,國1南向,非主線資料,台中,臺中市,出口,週六,17001.0,202101,2021-01-01
2021,國1北向,非主線資料,台中,臺中市,進口,週六,19043.0,202101,2021-01-01
2021,國1南向,非主線資料,台中,臺中市,進口,週六,14547.0,202101,2021-01-01
2021,國1北向,非主線資料,台中,臺中市,出口,週日,12058.0,202101,2021-01-01
2021,國1南向,非主線資料,台中,臺中市,出口,週日,14137.0,202101,2021-01-01
2021,國1北向,非主線資料,台中,臺中市,進口,週日,15809.0,202101,2021-01-01
2021,國1南向,非主線資料,台中,臺中市,進口,週日,12082.0,202101,2021-01-01
2021,國1北向,非主線資料,台中系統,臺中市,出口,週2-4,25722.0,202101,2021-01-01
2021,國1南向,非主線資料,台中系統,臺中市,出口,週2-4,4059.0,202101,2021-01-01
2021,國4西向,非主線資料,台中系統,臺中市,出口,週2-4,10933.0,202101,2021-01-01
2021,國4東向,非主線資料,台中系統,臺中市,出口,週2-4,18708.0,202101,2021-01-01
2021,國1北向,非主線資料,台中系統,臺中市,進口,週2-4,3857.0,202101,2021-01-01
2021,國1南向,非主線資料,台中系統,臺中市,進口,週2-4,25680.0,202101,2021-01-01
2021,國4西向,非主線資料,台中系統,臺中市,進口,週2-4,18465.0,202101,2021-01-01
2021,國4東向,非主線資料,台中系統,臺中市,進口,週2-4,11252.0,202101,2021-01-01
2021,國1北向,非主線資料,台中系統,臺中市,出口,週六,22296.0,202101,2021-01-01
2021,國1南向,非主線資料,台中系統,臺中市,出口,週六,4275.0,202101,2021-01-01
2021,國4西向,非主線資料,台中系統,臺中市,出口,週六,10340.0,202101,2021-01-01
2021,國4東向,非主線資料,台中系統,臺中市,出口,週六,15300.0,202101,2021-01-01
2021,國1北向,非主線資料,台中系統,臺中市,進口,週六,3772.0,202101,2021-01-01
2021,國1南向,非主線資料,台中系統,臺中市,進口,週六,21754.0,202101,2021-01-01
2021,國4西向,非主線資料,台中系統,臺中市,進口,週六,15720.0,202101,2021-01-01
2021,國4東向,非主線資料,台中系統,臺中市,進口,週六,10854.0,202101,2021-01-01
2021,國1北向,非主線資料,台中系統,臺中市,出口,週日,17721.0,202101,2021-01-01
2021,國1南向,非主線資料,台中系統,臺中市,出口,週日,3530.0,202101,2021-01-01
2021,國4西向,非主線資料,台中系統,臺中市,出口,週日,9341.0,202101,2021-01-01
2021,國4東向,非主線資料,台中系統,臺中市,出口,週日,13299.0,202101,2021-01-01
2021,國1北向,非主線資料,台中系統,臺中市,進口,週日,3769.0,202101,2021-01-01
2021,國1南向,非主線資料,台中系統,臺中市,進口,週日,18902.0,202101,2021-01-01
2021,國4西向,非主線資料,台中系統,臺中市,進口,週日,12717.0,202101,2021-01-01
2021,國4東向,非主線資料,台中系統,臺中市,進口,週日,8565.0,202101,2021-01-01
2021,國1北向,非主線資料,台北,臺北市,出口,週2-4,15728.0,202101,2021-01-01
2021,國1南向,非主線資料,台北,臺北市,出口,週2-4,31420.0,202101,2021-01-01
2021,國1北向,非主線資料,台北,臺北市,進口,週2-4,24389.0,202101,2021-01-01
