股票名稱,股票代號,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
卜蜂,1215,107/10/30,"2,733,231","106,325,005",39.85,39.85,37.95,39.85,0.05,"1,710",
卜蜂,1215,107/10/31,"822,884","34,024,078",40.2,42,40.2,41.9,2.05,654,
卜蜂,1215,107/11/01,"567,224","23,668,098",42,42.05,41.1,42,0.1,424,
卜蜂,1215,107/11/02,"605,962","25,570,826",42.55,42.55,41.7,42.5,0.5,359,
卜蜂,1215,107/11/05,"427,893","18,313,294",42.5,43.4,42.3,43.4,0.9,320,
卜蜂,1215,107/11/06,"576,047","25,350,068",43.8,44.7,43.45,43.8,0.4,474,
卜蜂,1215,107/11/07,"433,884","19,081,557",43.95,44.2,43.6,44.2,0.4,330,
卜蜂,1215,107/11/08,"470,672","21,019,054",44.5,44.85,44.35,44.8,0.6,389,
卜蜂,1215,107/11/09,"608,610","26,706,657",44.8,44.9,43.4,43.7,-1.1,463,
卜蜂,1215,107/11/12,"209,911","9,182,770",43.5,43.95,43.4,43.85,0.15,177,
卜蜂,1215,107/11/13,"449,611","19,770,689",43.5,44.5,43.25,44.5,0.65,312,
卜蜂,1215,107/11/14,"330,221","14,629,747",44.55,44.9,44,44.55,0.05,253,
卜蜂,1215,107/11/15,"129,188","5,699,710",44.4,44.4,43.9,44.2,-0.35,151,
卜蜂,1215,107/11/16,"261,022","11,553,928",44.5,44.65,44,44.4,0.2,237,
卜蜂,1215,107/11/19,"513,664","23,043,005",44.5,45.15,44.5,45.15,0.75,385,
卜蜂,1215,107/11/20,"264,189","11,825,433",45.15,45.15,44.5,44.5,-0.65,226,
卜蜂,1215,107/11/21,"450,836","20,150,848",44.4,45.2,43.85,45,0.5,360,
卜蜂,1215,107/11/22,"292,542","13,064,919",45,45.2,44.3,44.3,-0.7,233,
卜蜂,1215,107/11/23,"219,501","9,720,638",44.7,44.7,44.1,44.3,0,172,
卜蜂,1215,107/11/26,"239,687","10,758,945",44.6,45.15,44.5,44.75,0.45,212,
卜蜂,1215,107/11/27,"185,257","8,313,815",45.15,45.15,44.7,44.9,0.15,175,
卜蜂,1215,107/11/28,"429,738","19,384,804",45.1,45.2,45,45.1,0.2,363,
卜蜂,1215,107/11/29,"279,977","12,639,657",45.4,45.4,45,45,-0.1,239,
卜蜂,1215,107/11/30,"302,353","13,640,565",45.2,45.35,44.85,44.85,-0.15,258,
卜蜂,1215,107/12/03,"762,413","35,056,284",45,46.85,44.9,46.6,1.75,573,
卜蜂,1215,107/12/04,"400,861","18,599,557",46.9,46.9,46.1,46.25,-0.35,351,
卜蜂,1215,107/12/05,"368,742","16,791,863",45.8,45.9,44.75,45.85,-0.4,273,
卜蜂,1215,107/12/06,"591,215","26,512,292",45.85,45.85,44.5,44.7,-1.15,497,
卜蜂,1215,107/12/07,"307,668","13,942,903",44.7,45.75,44.65,45.7,1,257,
卜蜂,1215,107/12/10,"168,632","7,609,977",45.5,45.5,44.95,45.05,-0.65,155,
卜蜂,1215,107/12/11,"154,806","6,971,848",45.05,45.25,44.9,44.9,-0.15,127,
卜蜂,1215,107/12/12,"647,972","29,990,932",44.95,46.8,44.95,46.5,1.6,543,
卜蜂,1215,107/12/13,"1,751,290","84,505,872",46.75,49.15,46.75,48.8,2.3,"1,326",
卜蜂,1215,107/12/14,"4,890,470","251,248,336",49.35,52.3,49.35,51.5,2.7,"3,505",
卜蜂,1215,107/12/17,"6,588,953","360,453,383",53.2,55.5,53.2,55,3.5,"4,546",
卜蜂,1215,107/12/18,"8,705,184","476,067,152",55.3,56.4,52.5,52.8,-2.2,"5,793",
卜蜂,1215,107/12/19,"3,280,869","170,843,041",53.7,53.7,50.8,51.4,-1.4,"2,334",
卜蜂,1215,107/12/20,"1,656,279","84,271,263",50.6,51.5,50.2,51.5,0.1,"1,162",
卜蜂,1215,107/12/21,"2,161,950","112,653,156",51.7,52.9,51.1,52.5,1,"1,499",
卜蜂,1215,107/12/22,"6,439,513","353,258,704",52.7,56.2,52.7,54.8,2.3,"4,288",
卜蜂,1215,107/12/24,"5,219,255","290,791,525",55.3,56.5,54.8,55,0.2,"3,369",
卜蜂,1215,107/12/25,"3,464,967","191,364,471",55,56.2,54,55.2,0.2,"2,243",
卜蜂,1215,107/12/26,"2,690,985","149,740,369",55.8,56.5,55,55,-0.2,"1,651",
卜蜂,1215,107/12/27,"2,053,164","112,032,830",55.7,56,53.7,54.3,-0.7,"1,386",
卜蜂,1215,107/12/28,"1,787,238","95,500,181",54.8,54.8,52.8,53.2,-1.1,"1,264",
卜蜂,1215,108/01/02,"1,365,654","74,052,940",54,54.7,53.8,54.4,1.2,982,
卜蜂,1215,108/01/03,"5,173,563","289,097,723",55.5,56.9,55,55.1,0.7,"3,461",
卜蜂,1215,108/01/04,"10,452,195","589,471,551",56.2,57.9,55.2,55.5,0.4,"6,354",
卜蜂,1215,108/01/07,"2,810,294","156,218,031",56,56.3,55,55.5,0,"1,877",
卜蜂,1215,108/01/08,"2,149,227","116,722,865",55.6,55.8,54,54.1,-1.4,"1,538",
卜蜂,1215,108/01/09,"1,350,875","73,367,031",54.6,54.8,54,54.8,0.7,912,
