年,月,居住地,年齡層,性別,旅客數
2023,12,大洋洲地區(Oceania),40-49歲,男,774
2024,1,大洋洲地區(Oceania),40-49歲,男,1353
2024,2,大洋洲地區(Oceania),40-49歲,男,1350
2024,3,大洋洲地區(Oceania),40-49歲,男,946
2024,4,大洋洲地區(Oceania),40-49歲,男,990
2024,5,大洋洲地區(Oceania),40-49歲,男,885
2024,6,大洋洲地區(Oceania),40-49歲,男,1172
2024,7,大洋洲地區(Oceania),40-49歲,男,1548
2024,8,大洋洲地區(Oceania),40-49歲,男,1372
2024,9,大洋洲地區(Oceania),40-49歲,男,789
2024,10,大洋洲地區(Oceania),40-49歲,男,909
2024,11,大洋洲地區(Oceania),40-49歲,男,905
2024,12,大洋洲地區(Oceania),40-49歲,男,717
2025,1,大洋洲地區(Oceania),40-49歲,男,1524
2025,2,大洋洲地區(Oceania),40-49歲,男,1000
2025,3,大洋洲地區(Oceania),40-49歲,男,1033
2025,4,大洋洲地區(Oceania),40-49歲,男,975
2025,5,大洋洲地區(Oceania),40-49歲,男,975
2025,6,大洋洲地區(Oceania),40-49歲,男,1227
2025,7,大洋洲地區(Oceania),40-49歲,男,1570
2025,8,大洋洲地區(Oceania),40-49歲,男,1855
2025,9,大洋洲地區(Oceania),40-49歲,男,972
2025,10,大洋洲地區(Oceania),40-49歲,男,994
2025,11,大洋洲地區(Oceania),40-49歲,男,996
2025,12,大洋洲地區(Oceania),40-49歲,男,884
2026,1,大洋洲地區(Oceania),40-49歲,男,1475
2019,1,大洋洲地區(Oceania),40-49歲,女,2218
2019,2,大洋洲地區(Oceania),40-49歲,女,1806
2019,3,大洋洲地區(Oceania),40-49歲,女,1611
2019,4,大洋洲地區(Oceania),40-49歲,女,1632
2019,5,大洋洲地區(Oceania),40-49歲,女,1673
2019,6,大洋洲地區(Oceania),40-49歲,女,1985
2019,7,大洋洲地區(Oceania),40-49歲,女,2081
2019,8,大洋洲地區(Oceania),40-49歲,女,2823
2019,9,大洋洲地區(Oceania),40-49歲,女,1614
2019,10,大洋洲地區(Oceania),40-49歲,女,1990
2019,11,大洋洲地區(Oceania),40-49歲,女,1655
2019,12,大洋洲地區(Oceania),40-49歲,女,1398
2020,1,大洋洲地區(Oceania),40-49歲,女,2617
2020,2,大洋洲地區(Oceania),40-49歲,女,1609
2020,3,大洋洲地區(Oceania),40-49歲,女,321
2020,4,大洋洲地區(Oceania),40-49歲,女,10
2020,5,大洋洲地區(Oceania),40-49歲,女,10
2020,6,大洋洲地區(Oceania),40-49歲,女,16
2020,7,大洋洲地區(Oceania),40-49歲,女,21
2020,8,大洋洲地區(Oceania),40-49歲,女,13
2020,9,大洋洲地區(Oceania),40-49歲,女,10
2020,10,大洋洲地區(Oceania),40-49歲,女,13
2020,11,大洋洲地區(Oceania),40-49歲,女,6
2020,12,大洋洲地區(Oceania),40-49歲,女,17
2021,1,大洋洲地區(Oceania),40-49歲,女,26
2021,2,大洋洲地區(Oceania),40-49歲,女,12
2021,3,大洋洲地區(Oceania),40-49歲,女,14
2021,4,大洋洲地區(Oceania),40-49歲,女,34
2021,5,大洋洲地區(Oceania),40-49歲,女,16
2021,6,大洋洲地區(Oceania),40-49歲,女,7
2021,7,大洋洲地區(Oceania),40-49歲,女,28
2021,8,大洋洲地區(Oceania),40-49歲,女,93
2021,9,大洋洲地區(Oceania),40-49歲,女,100
2021,10,大洋洲地區(Oceania),40-49歲,女,44
2021,11,大洋洲地區(Oceania),40-49歲,女,12
2021,12,大洋洲地區(Oceania),40-49歲,女,75
2022,1,大洋洲地區(Oceania),40-49歲,女,43
2022,2,大洋洲地區(Oceania),40-49歲,女,55
2022,3,大洋洲地區(Oceania),40-49歲,女,85
2022,4,大洋洲地區(Oceania),40-49歲,女,71
2022,5,大洋洲地區(Oceania),40-49歲,女,76
2022,6,大洋洲地區(Oceania),40-49歲,女,179
2022,7,大洋洲地區(Oceania),40-49歲,女,241
2022,8,大洋洲地區(Oceania),40-49歲,女,212
2022,9,大洋洲地區(Oceania),40-49歲,女,243
2022,10,大洋洲地區(Oceania),40-49歲,女,371
2022,11,大洋洲地區(Oceania),40-49歲,女,460
2022,12,大洋洲地區(Oceania),40-49歲,女,688
2023,1,大洋洲地區(Oceania),40-49歲,女,1932
2023,2,大洋洲地區(Oceania),40-49歲,女,1266
2023,3,大洋洲地區(Oceania),40-49歲,女,991
2023,4,大洋洲地區(Oceania),40-49歲,女,1189
2023,5,大洋洲地區(Oceania),40-49歲,女,974
2023,6,大洋洲地區(Oceania),40-49歲,女,1319
2023,7,大洋洲地區(Oceania),40-49歲,女,2097
2023,8,大洋洲地區(Oceania),40-49歲,女,1678
2023,9,大洋洲地區(Oceania),40-49歲,女,1309
2023,10,大洋洲地區(Oceania),40-49歲,女,1406
2023,11,大洋洲地區(Oceania),40-49歲,女,1109
2023,12,大洋洲地區(Oceania),40-49歲,女,1074
2024,1,大洋洲地區(Oceania),40-49歲,女,2185
2024,2,大洋洲地區(Oceania),40-49歲,女,1880
2024,3,大洋洲地區(Oceania),40-49歲,女,1163
2024,4,大洋洲地區(Oceania),40-49歲,女,1366
2024,5,大洋洲地區(Oceania),40-49歲,女,1292
2024,6,大洋洲地區(Oceania),40-49歲,女,1665
2024,7,大洋洲地區(Oceania),40-49歲,女,2632
2024,8,大洋洲地區(Oceania),40-49歲,女,1948
2024,9,大洋洲地區(Oceania),40-49歲,女,1173
2024,10,大洋洲地區(Oceania),40-49歲,女,1299
2024,11,大洋洲地區(Oceania),40-49歲,女,1132
2024,12,大洋洲地區(Oceania),40-49歲,女,1055
2025,1,大洋洲地區(Oceania),40-49歲,女,2243
2025,2,大洋洲地區(Oceania),40-49歲,女,1644
2025,3,大洋洲地區(Oceania),40-49歲,女,1275
2025,4,大洋洲地區(Oceania),40-49歲,女,1367
2025,5,大洋洲地區(Oceania),40-49歲,女,1371
2025,6,大洋洲地區(Oceania),40-49歲,女,1786
2025,7,大洋洲地區(Oceania),40-49歲,女,2615
2025,8,大洋洲地區(Oceania),40-49歲,女,2522
2025,9,大洋洲地區(Oceania),40-49歲,女,1326
2025,10,大洋洲地區(Oceania),40-49歲,女,1490
2025,11,大洋洲地區(Oceania),40-49歲,女,1401
2025,12,大洋洲地區(Oceania),40-49歲,女,1359
2026,1,大洋洲地區(Oceania),40-49歲,女,2522
2019,1,大洋洲地區(Oceania),50-59歲,男,1095
2019,2,大洋洲地區(Oceania),50-59歲,男,1368
2019,3,大洋洲地區(Oceania),50-59歲,男,1116
2019,4,大洋洲地區(Oceania),50-59歲,男,1227
2019,5,大洋洲地區(Oceania),50-59歲,男,1081
2019,6,大洋洲地區(Oceania),50-59歲,男,1106
2019,7,大洋洲地區(Oceania),50-59歲,男,986
2019,8,大洋洲地區(Oceania),50-59歲,男,1468
2019,9,大洋洲地區(Oceania),50-59歲,男,1190
2019,10,大洋洲地區(Oceania),50-59歲,男,1322
2019,11,大洋洲地區(Oceania),50-59歲,男,1211
2019,12,大洋洲地區(Oceania),50-59歲,男,1031
2020,1,大洋洲地區(Oceania),50-59歲,男,1454
2020,2,大洋洲地區(Oceania),50-59歲,男,1038
2020,3,大洋洲地區(Oceania),50-59歲,男,246
2020,4,大洋洲地區(Oceania),50-59歲,男,6
2020,5,大洋洲地區(Oceania),50-59歲,男,4
2020,6,大洋洲地區(Oceania),50-59歲,男,18
2020,7,大洋洲地區(Oceania),50-59歲,男,9
2020,8,大洋洲地區(Oceania),50-59歲,男,8
2020,9,大洋洲地區(Oceania),50-59歲,男,10
2020,10,大洋洲地區(Oceania),50-59歲,男,7
2020,11,大洋洲地區(Oceania),50-59歲,男,13
2020,12,大洋洲地區(Oceania),50-59歲,男,11
2021,1,大洋洲地區(Oceania),50-59歲,男,17
2021,2,大洋洲地區(Oceania),50-59歲,男,12
2021,3,大洋洲地區(Oceania),50-59歲,男,17
2021,4,大洋洲地區(Oceania),50-59歲,男,29
2021,5,大洋洲地區(Oceania),50-59歲,男,22
2021,6,大洋洲地區(Oceania),50-59歲,男,10
2021,7,大洋洲地區(Oceania),50-59歲,男,23
2021,8,大洋洲地區(Oceania),50-59歲,男,63
2021,9,大洋洲地區(Oceania),50-59歲,男,91
2021,10,大洋洲地區(Oceania),50-59歲,男,36
2021,11,大洋洲地區(Oceania),50-59歲,男,2
2021,12,大洋洲地區(Oceania),50-59歲,男,51
2022,1,大洋洲地區(Oceania),50-59歲,男,29
2022,2,大洋洲地區(Oceania),50-59歲,男,24
2022,3,大洋洲地區(Oceania),50-59歲,男,64
2022,4,大洋洲地區(Oceania),50-59歲,男,62
2022,5,大洋洲地區(Oceania),50-59歲,男,59
2022,6,大洋洲地區(Oceania),50-59歲,男,91
2022,7,大洋洲地區(Oceania),50-59歲,男,133
2022,8,大洋洲地區(Oceania),50-59歲,男,168
2022,9,大洋洲地區(Oceania),50-59歲,男,181
2022,10,大洋洲地區(Oceania),50-59歲,男,221
2022,11,大洋洲地區(Oceania),50-59歲,男,331
2022,12,大洋洲地區(Oceania),50-59歲,男,473
2023,1,大洋洲地區(Oceania),50-59歲,男,840
2023,2,大洋洲地區(Oceania),50-59歲,男,678
2023,3,大洋洲地區(Oceania),50-59歲,男,678
2023,4,大洋洲地區(Oceania),50-59歲,男,604
2023,5,大洋洲地區(Oceania),50-59歲,男,616
2023,6,大洋洲地區(Oceania),50-59歲,男,761
2023,7,大洋洲地區(Oceania),50-59歲,男,859
2023,8,大洋洲地區(Oceania),50-59歲,男,928
2023,9,大洋洲地區(Oceania),50-59歲,男,824
2023,10,大洋洲地區(Oceania),50-59歲,男,799
2023,11,大洋洲地區(Oceania),50-59歲,男,851
2023,12,大洋洲地區(Oceania),50-59歲,男,709
2024,1,大洋洲地區(Oceania),50-59歲,男,858
2024,2,大洋洲地區(Oceania),50-59歲,男,1090
2024,3,大洋洲地區(Oceania),50-59歲,男,767
2024,4,大洋洲地區(Oceania),50-59歲,男,835
2024,5,大洋洲地區(Oceania),50-59歲,男,772
2024,6,大洋洲地區(Oceania),50-59歲,男,985
2024,7,大洋洲地區(Oceania),50-59歲,男,1148
2024,8,大洋洲地區(Oceania),50-59歲,男,1145
2024,9,大洋洲地區(Oceania),50-59歲,男,804
2024,10,大洋洲地區(Oceania),50-59歲,男,886
2024,11,大洋洲地區(Oceania),50-59歲,男,850
2024,12,大洋洲地區(Oceania),50-59歲,男,720
2025,1,大洋洲地區(Oceania),50-59歲,男,1095
2025,2,大洋洲地區(Oceania),50-59歲,男,888
2025,3,大洋洲地區(Oceania),50-59歲,男,825
2025,4,大洋洲地區(Oceania),50-59歲,男,794
2025,5,大洋洲地區(Oceania),50-59歲,男,769
2025,6,大洋洲地區(Oceania),50-59歲,男,1071
2025,7,大洋洲地區(Oceania),50-59歲,男,1136
2025,8,大洋洲地區(Oceania),50-59歲,男,1341
2025,9,大洋洲地區(Oceania),50-59歲,男,932
2025,10,大洋洲地區(Oceania),50-59歲,男,890
2025,11,大洋洲地區(Oceania),50-59歲,男,937
2025,12,大洋洲地區(Oceania),50-59歲,男,967
2026,1,大洋洲地區(Oceania),50-59歲,男,1159
2019,1,大洋洲地區(Oceania),50-59歲,女,1642
2019,2,大洋洲地區(Oceania),50-59歲,女,2117
2019,3,大洋洲地區(Oceania),50-59歲,女,1875
2019,4,大洋洲地區(Oceania),50-59歲,女,2193
2019,5,大洋洲地區(Oceania),50-59歲,女,1888
2019,6,大洋洲地區(Oceania),50-59歲,女,1721
2019,7,大洋洲地區(Oceania),50-59歲,女,1323
2019,8,大洋洲地區(Oceania),50-59歲,女,2036
2019,9,大洋洲地區(Oceania),50-59歲,女,2115
2019,10,大洋洲地區(Oceania),50-59歲,女,2374
2019,11,大洋洲地區(Oceania),50-59歲,女,2043
2019,12,大洋洲地區(Oceania),50-59歲,女,1768
2020,1,大洋洲地區(Oceania),50-59歲,女,1976
2020,2,大洋洲地區(Oceania),50-59歲,女,1638
2020,3,大洋洲地區(Oceania),50-59歲,女,377
2020,4,大洋洲地區(Oceania),50-59歲,女,9
2020,5,大洋洲地區(Oceania),50-59歲,女,8
2020,6,大洋洲地區(Oceania),50-59歲,女,25
2020,7,大洋洲地區(Oceania),50-59歲,女,11
2020,8,大洋洲地區(Oceania),50-59歲,女,9
2020,9,大洋洲地區(Oceania),50-59歲,女,5
2020,10,大洋洲地區(Oceania),50-59歲,女,17
2020,11,大洋洲地區(Oceania),50-59歲,女,13
2020,12,大洋洲地區(Oceania),50-59歲,女,12
2021,1,大洋洲地區(Oceania),50-59歲,女,18
2021,2,大洋洲地區(Oceania),50-59歲,女,11
2021,3,大洋洲地區(Oceania),50-59歲,女,24
2021,4,大洋洲地區(Oceania),50-59歲,女,38
2021,5,大洋洲地區(Oceania),50-59歲,女,14
2021,6,大洋洲地區(Oceania),50-59歲,女,12
2021,7,大洋洲地區(Oceania),50-59歲,女,25
2021,8,大洋洲地區(Oceania),50-59歲,女,99
2021,9,大洋洲地區(Oceania),50-59歲,女,100
2021,10,大洋洲地區(Oceania),50-59歲,女,23
2021,11,大洋洲地區(Oceania),50-59歲,女,11
2021,12,大洋洲地區(Oceania),50-59歲,女,39
2022,1,大洋洲地區(Oceania),50-59歲,女,48
2022,2,大洋洲地區(Oceania),50-59歲,女,27
2022,3,大洋洲地區(Oceania),50-59歲,女,101
2022,4,大洋洲地區(Oceania),50-59歲,女,80
2022,5,大洋洲地區(Oceania),50-59歲,女,111
2022,6,大洋洲地區(Oceania),50-59歲,女,178
2022,7,大洋洲地區(Oceania),50-59歲,女,210
2022,8,大洋洲地區(Oceania),50-59歲,女,218
2022,9,大洋洲地區(Oceania),50-59歲,女,300
2022,10,大洋洲地區(Oceania),50-59歲,女,376
2022,11,大洋洲地區(Oceania),50-59歲,女,520
2022,12,大洋洲地區(Oceania),50-59歲,女,827
2023,1,大洋洲地區(Oceania),50-59歲,女,1214
2023,2,大洋洲地區(Oceania),50-59歲,女,1167
2023,3,大洋洲地區(Oceania),50-59歲,女,986
2023,4,大洋洲地區(Oceania),50-59歲,女,1051
2023,5,大洋洲地區(Oceania),50-59歲,女,1097
2023,6,大洋洲地區(Oceania),50-59歲,女,1187
2023,7,大洋洲地區(Oceania),50-59歲,女,1218
2023,8,大洋洲地區(Oceania),50-59歲,女,1268
2023,9,大洋洲地區(Oceania),50-59歲,女,1390
2023,10,大洋洲地區(Oceania),50-59歲,女,1575
2023,11,大洋洲地區(Oceania),50-59歲,女,1455
2023,12,大洋洲地區(Oceania),50-59歲,女,1204
2024,1,大洋洲地區(Oceania),50-59歲,女,1330
2024,2,大洋洲地區(Oceania),50-59歲,女,1702
2024,3,大洋洲地區(Oceania),50-59歲,女,1303
2024,4,大洋洲地區(Oceania),50-59歲,女,1536
2024,5,大洋洲地區(Oceania),50-59歲,女,1484
2024,6,大洋洲地區(Oceania),50-59歲,女,1492
2024,7,大洋洲地區(Oceania),50-59歲,女,1635
2024,8,大洋洲地區(Oceania),50-59歲,女,1567
2024,9,大洋洲地區(Oceania),50-59歲,女,1344
2024,10,大洋洲地區(Oceania),50-59歲,女,1524
2024,11,大洋洲地區(Oceania),50-59歲,女,1506
2024,12,大洋洲地區(Oceania),50-59歲,女,1296
2025,1,大洋洲地區(Oceania),50-59歲,女,1666
2025,2,大洋洲地區(Oceania),50-59歲,女,1492
2025,3,大洋洲地區(Oceania),50-59歲,女,1415
2025,4,大洋洲地區(Oceania),50-59歲,女,1391
2025,5,大洋洲地區(Oceania),50-59歲,女,1432
2025,6,大洋洲地區(Oceania),50-59歲,女,1530
2025,7,大洋洲地區(Oceania),50-59歲,女,1554
2025,8,大洋洲地區(Oceania),50-59歲,女,1809
2025,9,大洋洲地區(Oceania),50-59歲,女,1578
2025,10,大洋洲地區(Oceania),50-59歲,女,1533
2025,11,大洋洲地區(Oceania),50-59歲,女,1683
2025,12,大洋洲地區(Oceania),50-59歲,女,1677
2026,1,大洋洲地區(Oceania),50-59歲,女,1861
2019,1,大洋洲地區(Oceania),60歲以上,男,1450
2019,2,大洋洲地區(Oceania),60歲以上,男,1810
2019,3,大洋洲地區(Oceania),60歲以上,男,1768
2019,4,大洋洲地區(Oceania),60歲以上,男,2056
2019,5,大洋洲地區(Oceania),60歲以上,男,1722
2019,6,大洋洲地區(Oceania),60歲以上,男,1437
2019,7,大洋洲地區(Oceania),60歲以上,男,858
2019,8,大洋洲地區(Oceania),60歲以上,男,1259
2019,9,大洋洲地區(Oceania),60歲以上,男,1727
2019,10,大洋洲地區(Oceania),60歲以上,男,1726
2019,11,大洋洲地區(Oceania),60歲以上,男,1955
2019,12,大洋洲地區(Oceania),60歲以上,男,1606
2020,1,大洋洲地區(Oceania),60歲以上,男,1919
2020,2,大洋洲地區(Oceania),60歲以上,男,1538
2020,3,大洋洲地區(Oceania),60歲以上,男,481
2020,4,大洋洲地區(Oceania),60歲以上,男,13
2020,5,大洋洲地區(Oceania),60歲以上,男,16
2020,6,大洋洲地區(Oceania),60歲以上,男,61
2020,7,大洋洲地區(Oceania),60歲以上,男,15
2020,8,大洋洲地區(Oceania),60歲以上,男,23
2020,9,大洋洲地區(Oceania),60歲以上,男,30
2020,10,大洋洲地區(Oceania),60歲以上,男,28
2020,11,大洋洲地區(Oceania),60歲以上,男,23
2020,12,大洋洲地區(Oceania),60歲以上,男,26
2021,1,大洋洲地區(Oceania),60歲以上,男,34
2021,2,大洋洲地區(Oceania),60歲以上,男,28
2021,3,大洋洲地區(Oceania),60歲以上,男,39
2021,4,大洋洲地區(Oceania),60歲以上,男,28
2021,5,大洋洲地區(Oceania),60歲以上,男,14
2021,6,大洋洲地區(Oceania),60歲以上,男,28
2021,7,大洋洲地區(Oceania),60歲以上,男,36
2021,8,大洋洲地區(Oceania),60歲以上,男,59
2021,9,大洋洲地區(Oceania),60歲以上,男,52
2021,10,大洋洲地區(Oceania),60歲以上,男,23
2021,11,大洋洲地區(Oceania),60歲以上,男,25
2021,12,大洋洲地區(Oceania),60歲以上,男,54
2022,1,大洋洲地區(Oceania),60歲以上,男,61
2022,2,大洋洲地區(Oceania),60歲以上,男,45
2022,3,大洋洲地區(Oceania),60歲以上,男,134
2022,4,大洋洲地區(Oceania),60歲以上,男,160
2022,5,大洋洲地區(Oceania),60歲以上,男,185
2022,6,大洋洲地區(Oceania),60歲以上,男,289
2022,7,大洋洲地區(Oceania),60歲以上,男,244
2022,8,大洋洲地區(Oceania),60歲以上,男,292
2022,9,大洋洲地區(Oceania),60歲以上,男,389
2022,10,大洋洲地區(Oceania),60歲以上,男,500
2022,11,大洋洲地區(Oceania),60歲以上,男,710
2022,12,大洋洲地區(Oceania),60歲以上,男,1007
2023,1,大洋洲地區(Oceania),60歲以上,男,1129
2023,2,大洋洲地區(Oceania),60歲以上,男,1214
2023,3,大洋洲地區(Oceania),60歲以上,男,1242
2023,4,大洋洲地區(Oceania),60歲以上,男,1418
2023,5,大洋洲地區(Oceania),60歲以上,男,1347
2023,6,大洋洲地區(Oceania),60歲以上,男,1259
2023,7,大洋洲地區(Oceania),60歲以上,男,792
2023,8,大洋洲地區(Oceania),60歲以上,男,1046
2023,9,大洋洲地區(Oceania),60歲以上,男,1360
2023,10,大洋洲地區(Oceania),60歲以上,男,1559
2023,11,大洋洲地區(Oceania),60歲以上,男,1653
2023,12,大洋洲地區(Oceania),60歲以上,男,1314
2024,1,大洋洲地區(Oceania),60歲以上,男,1227
2024,2,大洋洲地區(Oceania),60歲以上,男,1896
2024,3,大洋洲地區(Oceania),60歲以上,男,1799
2024,4,大洋洲地區(Oceania),60歲以上,男,1819
2024,5,大洋洲地區(Oceania),60歲以上,男,1485
2024,6,大洋洲地區(Oceania),60歲以上,男,1422
2024,7,大洋洲地區(Oceania),60歲以上,男,903
2024,8,大洋洲地區(Oceania),60歲以上,男,1068
2024,9,大洋洲地區(Oceania),60歲以上,男,1386
2024,10,大洋洲地區(Oceania),60歲以上,男,1638
2024,11,大洋洲地區(Oceania),60歲以上,男,1950
2024,12,大洋洲地區(Oceania),60歲以上,男,1592
2025,1,大洋洲地區(Oceania),60歲以上,男,1604
2025,2,大洋洲地區(Oceania),60歲以上,男,1687
2025,3,大洋洲地區(Oceania),60歲以上,男,1677
2025,4,大洋洲地區(Oceania),60歲以上,男,1813
2025,5,大洋洲地區(Oceania),60歲以上,男,1646
2025,6,大洋洲地區(Oceania),60歲以上,男,1382
2025,7,大洋洲地區(Oceania),60歲以上,男,858
2025,8,大洋洲地區(Oceania),60歲以上,男,1254
2025,9,大洋洲地區(Oceania),60歲以上,男,1472
2025,10,大洋洲地區(Oceania),60歲以上,男,1670
2025,11,大洋洲地區(Oceania),60歲以上,男,1975
2025,12,大洋洲地區(Oceania),60歲以上,男,1944
2026,1,大洋洲地區(Oceania),60歲以上,男,1583
2019,1,大洋洲地區(Oceania),60歲以上,女,1716
2019,2,大洋洲地區(Oceania),60歲以上,女,2181
2019,3,大洋洲地區(Oceania),60歲以上,女,2178
2019,4,大洋洲地區(Oceania),60歲以上,女,2547
2019,5,大洋洲地區(Oceania),60歲以上,女,2103
2019,6,大洋洲地區(Oceania),60歲以上,女,1717
2019,7,大洋洲地區(Oceania),60歲以上,女,1016
2019,8,大洋洲地區(Oceania),60歲以上,女,1533
2019,9,大洋洲地區(Oceania),60歲以上,女,2057
2019,10,大洋洲地區(Oceania),60歲以上,女,2319
2019,11,大洋洲地區(Oceania),60歲以上,女,2281
2019,12,大洋洲地區(Oceania),60歲以上,女,1920
2020,1,大洋洲地區(Oceania),60歲以上,女,2106
2020,2,大洋洲地區(Oceania),60歲以上,女,2034
2020,3,大洋洲地區(Oceania),60歲以上,女,582
2020,4,大洋洲地區(Oceania),60歲以上,女,12
2020,5,大洋洲地區(Oceania),60歲以上,女,13
2020,6,大洋洲地區(Oceania),60歲以上,女,62
2020,7,大洋洲地區(Oceania),60歲以上,女,15
2020,8,大洋洲地區(Oceania),60歲以上,女,16
2020,9,大洋洲地區(Oceania),60歲以上,女,25
2020,10,大洋洲地區(Oceania),60歲以上,女,33
2020,11,大洋洲地區(Oceania),60歲以上,女,21
2020,12,大洋洲地區(Oceania),60歲以上,女,30
2021,1,大洋洲地區(Oceania),60歲以上,女,19
2021,2,大洋洲地區(Oceania),60歲以上,女,26
2021,3,大洋洲地區(Oceania),60歲以上,女,27
2021,4,大洋洲地區(Oceania),60歲以上,女,27
2021,5,大洋洲地區(Oceania),60歲以上,女,14
2021,6,大洋洲地區(Oceania),60歲以上,女,29
2021,7,大洋洲地區(Oceania),60歲以上,女,40
2021,8,大洋洲地區(Oceania),60歲以上,女,67
2021,9,大洋洲地區(Oceania),60歲以上,女,54
2021,10,大洋洲地區(Oceania),60歲以上,女,16
2021,11,大洋洲地區(Oceania),60歲以上,女,29
2021,12,大洋洲地區(Oceania),60歲以上,女,57
2022,1,大洋洲地區(Oceania),60歲以上,女,64
2022,2,大洋洲地區(Oceania),60歲以上,女,62
2022,3,大洋洲地區(Oceania),60歲以上,女,159
2022,4,大洋洲地區(Oceania),60歲以上,女,188
2022,5,大洋洲地區(Oceania),60歲以上,女,237
2022,6,大洋洲地區(Oceania),60歲以上,女,346
2022,7,大洋洲地區(Oceania),60歲以上,女,275
2022,8,大洋洲地區(Oceania),60歲以上,女,335
2022,9,大洋洲地區(Oceania),60歲以上,女,435
2022,10,大洋洲地區(Oceania),60歲以上,女,590
2022,11,大洋洲地區(Oceania),60歲以上,女,833
